group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,modified from scratch,5,,,653849718.0,cycles,529858
non_nested_compare,modified from scratch,5,,,1298863762.0,cycles,1059716
non_nested_compare,modified from scratch,5,,,2669910600.0,cycles,1589574
non_nested_compare,modified from scratch,5,,,3634518358.0,cycles,2119432
non_nested_compare,modified from scratch,5,,,5206971187.0,cycles,2649290
non_nested_compare,modified from scratch,5,,,6976702950.0,cycles,3179148
non_nested_compare,modified from scratch,5,,,9191214957.0,cycles,3709006
non_nested_compare,modified from scratch,5,,,11810565277.0,cycles,4238864
non_nested_compare,modified from scratch,5,,,13816188606.0,cycles,4768722
non_nested_compare,modified from scratch,5,,,15840730910.0,cycles,5298580
non_nested_compare,modified from scratch,5,,,18147291931.0,cycles,5828438
non_nested_compare,modified from scratch,5,,,20203388270.0,cycles,6358296
non_nested_compare,modified from scratch,5,,,22540151580.0,cycles,6888154
non_nested_compare,modified from scratch,5,,,24449800630.0,cycles,7418012
non_nested_compare,modified from scratch,5,,,26668753546.0,cycles,7947870
non_nested_compare,modified from scratch,5,,,28550794976.0,cycles,8477728
non_nested_compare,modified from scratch,5,,,30919946210.0,cycles,9007586
non_nested_compare,modified from scratch,5,,,32911356148.0,cycles,9537444
non_nested_compare,modified from scratch,5,,,35078474286.0,cycles,10067302
non_nested_compare,modified from scratch,5,,,37118464698.0,cycles,10597160
non_nested_compare,modified from scratch,5,,,39487882561.0,cycles,11127018
non_nested_compare,modified from scratch,5,,,41363450804.0,cycles,11656876
non_nested_compare,modified from scratch,5,,,43368215968.0,cycles,12186734
non_nested_compare,modified from scratch,5,,,45394994749.0,cycles,12716592
non_nested_compare,modified from scratch,5,,,47770981703.0,cycles,13246450
non_nested_compare,modified from scratch,5,,,49608923759.0,cycles,13776308
non_nested_compare,modified from scratch,5,,,52062430083.0,cycles,14306166
non_nested_compare,modified from scratch,5,,,53715601358.0,cycles,14836024
non_nested_compare,modified from scratch,5,,,55604994098.0,cycles,15365882
non_nested_compare,modified from scratch,5,,,58877855907.0,cycles,15895740
non_nested_compare,modified from scratch,5,,,60699464665.0,cycles,16425598
non_nested_compare,modified from scratch,5,,,62831242694.0,cycles,16955456
non_nested_compare,modified from scratch,5,,,64181587671.0,cycles,17485314
non_nested_compare,modified from scratch,5,,,67127470410.0,cycles,18015172
non_nested_compare,modified from scratch,5,,,68837267242.0,cycles,18545030
non_nested_compare,modified from scratch,5,,,71080710425.0,cycles,19074888
non_nested_compare,modified from scratch,5,,,72403849591.0,cycles,19604746
non_nested_compare,modified from scratch,5,,,77335438822.0,cycles,20134604
