group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,modified from scratch,14,,,974422306.0,cycles,773
non_nested_compare,modified from scratch,14,,,1993788140.0,cycles,1546
non_nested_compare,modified from scratch,14,,,3493369357.0,cycles,2319
non_nested_compare,modified from scratch,14,,,4887767011.0,cycles,3092
non_nested_compare,modified from scratch,14,,,5554563187.0,cycles,3865
non_nested_compare,modified from scratch,14,,,7595271682.0,cycles,4638
non_nested_compare,modified from scratch,14,,,9593300987.0,cycles,5411
non_nested_compare,modified from scratch,14,,,12854022059.0,cycles,6184
non_nested_compare,modified from scratch,14,,,14916206515.0,cycles,6957
non_nested_compare,modified from scratch,14,,,17078963054.0,cycles,7730
non_nested_compare,modified from scratch,14,,,18897726058.0,cycles,8503
non_nested_compare,modified from scratch,14,,,21346188618.0,cycles,9276
non_nested_compare,modified from scratch,14,,,24670100370.0,cycles,10049
non_nested_compare,modified from scratch,14,,,28403424144.0,cycles,10822
non_nested_compare,modified from scratch,14,,,30504565541.0,cycles,11595
non_nested_compare,modified from scratch,14,,,33371427389.0,cycles,12368
non_nested_compare,modified from scratch,14,,,37242868068.0,cycles,13141
non_nested_compare,modified from scratch,14,,,40960207079.0,cycles,13914
non_nested_compare,modified from scratch,14,,,43596622004.0,cycles,14687
non_nested_compare,modified from scratch,14,,,46678491749.0,cycles,15460
non_nested_compare,modified from scratch,14,,,49288406507.0,cycles,16233
non_nested_compare,modified from scratch,14,,,51107907693.0,cycles,17006
non_nested_compare,modified from scratch,14,,,54515575326.0,cycles,17779
non_nested_compare,modified from scratch,14,,,26648425308.0,cycles,18552
non_nested_compare,modified from scratch,14,,,27657019259.0,cycles,19325
non_nested_compare,modified from scratch,14,,,29091436209.0,cycles,20098
non_nested_compare,modified from scratch,14,,,30150279100.0,cycles,20871
non_nested_compare,modified from scratch,14,,,31200873736.0,cycles,21644
non_nested_compare,modified from scratch,14,,,32108110221.0,cycles,22417
non_nested_compare,modified from scratch,14,,,33407611851.0,cycles,23190
non_nested_compare,modified from scratch,14,,,34520887533.0,cycles,23963
non_nested_compare,modified from scratch,14,,,35499242095.0,cycles,24736
non_nested_compare,modified from scratch,14,,,36595307315.0,cycles,25509
non_nested_compare,modified from scratch,14,,,37648922287.0,cycles,26282
non_nested_compare,modified from scratch,14,,,38687043141.0,cycles,27055
non_nested_compare,modified from scratch,14,,,39838309458.0,cycles,27828
non_nested_compare,modified from scratch,14,,,41048147992.0,cycles,28601
non_nested_compare,modified from scratch,14,,,42069764450.0,cycles,29374
non_nested_compare,modified from scratch,14,,,43124754160.0,cycles,30147
non_nested_compare,modified from scratch,14,,,44333341707.0,cycles,30920
non_nested_compare,modified from scratch,14,,,45523852212.0,cycles,31693
non_nested_compare,modified from scratch,14,,,46542814014.0,cycles,32466
non_nested_compare,modified from scratch,14,,,47629471771.0,cycles,33239
non_nested_compare,modified from scratch,14,,,48504466746.0,cycles,34012
non_nested_compare,modified from scratch,14,,,49563824661.0,cycles,34785
non_nested_compare,modified from scratch,14,,,50959406128.0,cycles,35558
