group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,modified from scratch,18,,,938998376.0,cycles,21
non_nested_compare,modified from scratch,18,,,2030772848.0,cycles,42
non_nested_compare,modified from scratch,18,,,3055621982.0,cycles,63
non_nested_compare,modified from scratch,18,,,4117851954.0,cycles,84
non_nested_compare,modified from scratch,18,,,5147297069.0,cycles,105
non_nested_compare,modified from scratch,18,,,6481711329.0,cycles,126
non_nested_compare,modified from scratch,18,,,7592983509.0,cycles,147
non_nested_compare,modified from scratch,18,,,8444219453.0,cycles,168
non_nested_compare,modified from scratch,18,,,9595973422.0,cycles,189
non_nested_compare,modified from scratch,18,,,10553466184.0,cycles,210
non_nested_compare,modified from scratch,18,,,11898098947.0,cycles,231
non_nested_compare,modified from scratch,18,,,12928711270.0,cycles,252
non_nested_compare,modified from scratch,18,,,14145101665.0,cycles,273
non_nested_compare,modified from scratch,18,,,15391772177.0,cycles,294
non_nested_compare,modified from scratch,18,,,16214126838.0,cycles,315
non_nested_compare,modified from scratch,18,,,17478694517.0,cycles,336
non_nested_compare,modified from scratch,18,,,18965421024.0,cycles,357
non_nested_compare,modified from scratch,18,,,20124791419.0,cycles,378
non_nested_compare,modified from scratch,18,,,21025331690.0,cycles,399
non_nested_compare,modified from scratch,18,,,22493059047.0,cycles,420
non_nested_compare,modified from scratch,18,,,23947521294.0,cycles,441
non_nested_compare,modified from scratch,18,,,25434414993.0,cycles,462
non_nested_compare,modified from scratch,18,,,26160055535.0,cycles,483
non_nested_compare,modified from scratch,18,,,27157109426.0,cycles,504
non_nested_compare,modified from scratch,18,,,28531345070.0,cycles,525
non_nested_compare,modified from scratch,18,,,29393911262.0,cycles,546
non_nested_compare,modified from scratch,18,,,30743565546.0,cycles,567
non_nested_compare,modified from scratch,18,,,31730688174.0,cycles,588
non_nested_compare,modified from scratch,18,,,33038843398.0,cycles,609
non_nested_compare,modified from scratch,18,,,35390008401.0,cycles,630
non_nested_compare,modified from scratch,18,,,37317690625.0,cycles,651
non_nested_compare,modified from scratch,18,,,38936774912.0,cycles,672
non_nested_compare,modified from scratch,18,,,41542376970.0,cycles,693
non_nested_compare,modified from scratch,18,,,41429498987.0,cycles,714
non_nested_compare,modified from scratch,18,,,43152517754.0,cycles,735
non_nested_compare,modified from scratch,18,,,43332349041.0,cycles,756
non_nested_compare,modified from scratch,18,,,44412706503.0,cycles,777
non_nested_compare,modified from scratch,18,,,45575488231.0,cycles,798
non_nested_compare,modified from scratch,18,,,45800162521.0,cycles,819
non_nested_compare,modified from scratch,18,,,48719318500.0,cycles,840
non_nested_compare,modified from scratch,18,,,49545115788.0,cycles,861
non_nested_compare,modified from scratch,18,,,50300383117.0,cycles,882
non_nested_compare,modified from scratch,18,,,51632334093.0,cycles,903
non_nested_compare,modified from scratch,18,,,51179124947.0,cycles,924
non_nested_compare,modified from scratch,18,,,52301622220.0,cycles,945
non_nested_compare,modified from scratch,18,,,55112895439.0,cycles,966
non_nested_compare,modified from scratch,18,,,58216467668.0,cycles,987
non_nested_compare,modified from scratch,18,,,54625184806.0,cycles,1008
non_nested_compare,modified from scratch,18,,,58500858019.0,cycles,1029
non_nested_compare,modified from scratch,18,,,62742247523.0,cycles,1050
non_nested_compare,modified from scratch,18,,,65692196031.0,cycles,1071
non_nested_compare,modified from scratch,18,,,67842762581.0,cycles,1092
non_nested_compare,modified from scratch,18,,,71253098040.0,cycles,1113
non_nested_compare,modified from scratch,18,,,81444738911.0,cycles,1134
non_nested_compare,modified from scratch,18,,,112059716761.0,cycles,1155
non_nested_compare,modified from scratch,18,,,118748830738.0,cycles,1176
non_nested_compare,modified from scratch,18,,,124342074276.0,cycles,1197
non_nested_compare,modified from scratch,18,,,121812114011.0,cycles,1218
non_nested_compare,modified from scratch,18,,,130961006332.0,cycles,1239
non_nested_compare,modified from scratch,18,,,136021682934.0,cycles,1260
non_nested_compare,modified from scratch,18,,,136510618002.0,cycles,1281
non_nested_compare,modified from scratch,18,,,137151228446.0,cycles,1302
non_nested_compare,modified from scratch,18,,,135092524129.0,cycles,1323
non_nested_compare,modified from scratch,18,,,136028034283.0,cycles,1344
non_nested_compare,modified from scratch,18,,,138930784963.0,cycles,1365
non_nested_compare,modified from scratch,18,,,141934957826.0,cycles,1386
non_nested_compare,modified from scratch,18,,,128810100338.0,cycles,1407
non_nested_compare,modified from scratch,18,,,115010949355.0,cycles,1428
non_nested_compare,modified from scratch,18,,,113271090246.0,cycles,1449
non_nested_compare,modified from scratch,18,,,113012627469.0,cycles,1470
non_nested_compare,modified from scratch,18,,,124273472364.0,cycles,1491
non_nested_compare,modified from scratch,18,,,132510311702.0,cycles,1512
non_nested_compare,modified from scratch,18,,,128234847627.0,cycles,1533
non_nested_compare,modified from scratch,18,,,127054376158.0,cycles,1554
non_nested_compare,modified from scratch,18,,,129227514318.0,cycles,1575
non_nested_compare,modified from scratch,18,,,131906331449.0,cycles,1596
non_nested_compare,modified from scratch,18,,,138789762878.0,cycles,1617
non_nested_compare,modified from scratch,18,,,144270637569.0,cycles,1638
non_nested_compare,modified from scratch,18,,,143699681557.0,cycles,1659
non_nested_compare,modified from scratch,18,,,171893193447.0,cycles,1680
non_nested_compare,modified from scratch,18,,,170716360262.0,cycles,1701
non_nested_compare,modified from scratch,18,,,157811366981.0,cycles,1722
non_nested_compare,modified from scratch,18,,,140464974845.0,cycles,1743
non_nested_compare,modified from scratch,18,,,149163242805.0,cycles,1764
non_nested_compare,modified from scratch,18,,,152185232841.0,cycles,1785
non_nested_compare,modified from scratch,18,,,154128225977.0,cycles,1806
non_nested_compare,modified from scratch,18,,,156715955029.0,cycles,1827
non_nested_compare,modified from scratch,18,,,159446453950.0,cycles,1848
non_nested_compare,modified from scratch,18,,,160267687083.0,cycles,1869
non_nested_compare,modified from scratch,18,,,172261009991.0,cycles,1890
