group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,modified from scratch,19,,,996880751.0,cycles,13
non_nested_compare,modified from scratch,19,,,2108328708.0,cycles,26
non_nested_compare,modified from scratch,19,,,3185930011.0,cycles,39
non_nested_compare,modified from scratch,19,,,4278216372.0,cycles,52
non_nested_compare,modified from scratch,19,,,5385189562.0,cycles,65
non_nested_compare,modified from scratch,19,,,6510985888.0,cycles,78
non_nested_compare,modified from scratch,19,,,7615095579.0,cycles,91
non_nested_compare,modified from scratch,19,,,8748356127.0,cycles,104
non_nested_compare,modified from scratch,19,,,9890764281.0,cycles,117
non_nested_compare,modified from scratch,19,,,10985290750.0,cycles,130
non_nested_compare,modified from scratch,19,,,12210050670.0,cycles,143
non_nested_compare,modified from scratch,19,,,13348115823.0,cycles,156
non_nested_compare,modified from scratch,19,,,14518742186.0,cycles,169
non_nested_compare,modified from scratch,19,,,15805469638.0,cycles,182
non_nested_compare,modified from scratch,19,,,17085036540.0,cycles,195
non_nested_compare,modified from scratch,19,,,19056025155.0,cycles,208
non_nested_compare,modified from scratch,19,,,19796500208.0,cycles,221
non_nested_compare,modified from scratch,19,,,21082721110.0,cycles,234
non_nested_compare,modified from scratch,19,,,22433503955.0,cycles,247
non_nested_compare,modified from scratch,19,,,23821576433.0,cycles,260
non_nested_compare,modified from scratch,19,,,24960258419.0,cycles,273
non_nested_compare,modified from scratch,19,,,26472000409.0,cycles,286
non_nested_compare,modified from scratch,19,,,30041515795.0,cycles,299
non_nested_compare,modified from scratch,19,,,30889318585.0,cycles,312
non_nested_compare,modified from scratch,19,,,31662171149.0,cycles,325
non_nested_compare,modified from scratch,19,,,32190035266.0,cycles,338
non_nested_compare,modified from scratch,19,,,34449279765.0,cycles,351
non_nested_compare,modified from scratch,19,,,35435309521.0,cycles,364
non_nested_compare,modified from scratch,19,,,36732815867.0,cycles,377
non_nested_compare,modified from scratch,19,,,38432286641.0,cycles,390
non_nested_compare,modified from scratch,19,,,39880736287.0,cycles,403
non_nested_compare,modified from scratch,19,,,41190103706.0,cycles,416
non_nested_compare,modified from scratch,19,,,42871253308.0,cycles,429
non_nested_compare,modified from scratch,19,,,46072283018.0,cycles,442
non_nested_compare,modified from scratch,19,,,47245400807.0,cycles,455
non_nested_compare,modified from scratch,19,,,49916044941.0,cycles,468
non_nested_compare,modified from scratch,19,,,49953751261.0,cycles,481
non_nested_compare,modified from scratch,19,,,50516623462.0,cycles,494
non_nested_compare,modified from scratch,19,,,51838734317.0,cycles,507
non_nested_compare,modified from scratch,19,,,53505718684.0,cycles,520
non_nested_compare,modified from scratch,19,,,55429559769.0,cycles,533
non_nested_compare,modified from scratch,19,,,59096287501.0,cycles,546
non_nested_compare,modified from scratch,19,,,59310106776.0,cycles,559
non_nested_compare,modified from scratch,19,,,61105408766.0,cycles,572
non_nested_compare,modified from scratch,19,,,63268821037.0,cycles,585
non_nested_compare,modified from scratch,19,,,63574655887.0,cycles,598
non_nested_compare,modified from scratch,19,,,65396331291.0,cycles,611
non_nested_compare,modified from scratch,19,,,69330892481.0,cycles,624
non_nested_compare,modified from scratch,19,,,70870003504.0,cycles,637
non_nested_compare,modified from scratch,19,,,73513861537.0,cycles,650
non_nested_compare,modified from scratch,19,,,74433466750.0,cycles,663
non_nested_compare,modified from scratch,19,,,74790224920.0,cycles,676
non_nested_compare,modified from scratch,19,,,76307860113.0,cycles,689
non_nested_compare,modified from scratch,19,,,77826357767.0,cycles,702
non_nested_compare,modified from scratch,19,,,80426119765.0,cycles,715
non_nested_compare,modified from scratch,19,,,82414058739.0,cycles,728
non_nested_compare,modified from scratch,19,,,84685523818.0,cycles,741
non_nested_compare,modified from scratch,19,,,87394589772.0,cycles,754
non_nested_compare,modified from scratch,19,,,87043684931.0,cycles,767
non_nested_compare,modified from scratch,19,,,88648590911.0,cycles,780
non_nested_compare,modified from scratch,19,,,90285717136.0,cycles,793
non_nested_compare,modified from scratch,19,,,91187412708.0,cycles,806
non_nested_compare,modified from scratch,19,,,92417463982.0,cycles,819
non_nested_compare,modified from scratch,19,,,93366712153.0,cycles,832
non_nested_compare,modified from scratch,19,,,95645318057.0,cycles,845
non_nested_compare,modified from scratch,19,,,98367850787.0,cycles,858
non_nested_compare,modified from scratch,19,,,98555917757.0,cycles,871
non_nested_compare,modified from scratch,19,,,97320792389.0,cycles,884
non_nested_compare,modified from scratch,19,,,98877859053.0,cycles,897
non_nested_compare,modified from scratch,19,,,95423911464.0,cycles,910
non_nested_compare,modified from scratch,19,,,99666750834.0,cycles,923
non_nested_compare,modified from scratch,19,,,100863603664.0,cycles,936
non_nested_compare,modified from scratch,19,,,102131620125.0,cycles,949
non_nested_compare,modified from scratch,19,,,97635298954.0,cycles,962
non_nested_compare,modified from scratch,19,,,99039339267.0,cycles,975
non_nested_compare,modified from scratch,19,,,100809553357.0,cycles,988
non_nested_compare,modified from scratch,19,,,92231154629.0,cycles,1001
non_nested_compare,modified from scratch,19,,,97681372493.0,cycles,1014
non_nested_compare,modified from scratch,19,,,100630276363.0,cycles,1027
non_nested_compare,modified from scratch,19,,,105031777223.0,cycles,1040
non_nested_compare,modified from scratch,19,,,108236016968.0,cycles,1053
non_nested_compare,modified from scratch,19,,,111387211369.0,cycles,1066
non_nested_compare,modified from scratch,19,,,114696784913.0,cycles,1079
non_nested_compare,modified from scratch,19,,,117648131378.0,cycles,1092
non_nested_compare,modified from scratch,19,,,120409758416.0,cycles,1105
non_nested_compare,modified from scratch,19,,,123791586830.0,cycles,1118
non_nested_compare,modified from scratch,19,,,126486602624.0,cycles,1131
non_nested_compare,modified from scratch,19,,,129394740218.0,cycles,1144
non_nested_compare,modified from scratch,19,,,132505953701.0,cycles,1157
non_nested_compare,modified from scratch,19,,,135347078372.0,cycles,1170
non_nested_compare,modified from scratch,19,,,137925744738.0,cycles,1183
non_nested_compare,modified from scratch,19,,,141282307607.0,cycles,1196
non_nested_compare,modified from scratch,19,,,143704797930.0,cycles,1209
non_nested_compare,modified from scratch,19,,,146224907029.0,cycles,1222
non_nested_compare,modified from scratch,19,,,149255831491.0,cycles,1235
non_nested_compare,modified from scratch,19,,,152729822211.0,cycles,1248
non_nested_compare,modified from scratch,19,,,154919376492.0,cycles,1261
non_nested_compare,modified from scratch,19,,,157544350479.0,cycles,1274
non_nested_compare,modified from scratch,19,,,160282077280.0,cycles,1287
non_nested_compare,modified from scratch,19,,,163659978997.0,cycles,1300
