group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,incremental calc,16,,,895306353.0,cycles,121
non_nested_compare,incremental calc,16,,,1680337833.0,cycles,242
non_nested_compare,incremental calc,16,,,2549982960.0,cycles,363
non_nested_compare,incremental calc,16,,,2828529138.0,cycles,484
non_nested_compare,incremental calc,16,,,4543458126.0,cycles,605
non_nested_compare,incremental calc,16,,,4816163622.0,cycles,726
non_nested_compare,incremental calc,16,,,5451231584.0,cycles,847
non_nested_compare,incremental calc,16,,,6161469410.0,cycles,968
non_nested_compare,incremental calc,16,,,8740874866.0,cycles,1089
non_nested_compare,incremental calc,16,,,10954670209.0,cycles,1210
non_nested_compare,incremental calc,16,,,13810425670.0,cycles,1331
non_nested_compare,incremental calc,16,,,16266737087.0,cycles,1452
non_nested_compare,incremental calc,16,,,18584449903.0,cycles,1573
non_nested_compare,incremental calc,16,,,19153866642.0,cycles,1694
non_nested_compare,incremental calc,16,,,19504210041.0,cycles,1815
non_nested_compare,incremental calc,16,,,20546615943.0,cycles,1936
non_nested_compare,incremental calc,16,,,22174508834.0,cycles,2057
non_nested_compare,incremental calc,16,,,26873422029.0,cycles,2178
non_nested_compare,incremental calc,16,,,29214565359.0,cycles,2299
non_nested_compare,incremental calc,16,,,30036674231.0,cycles,2420
non_nested_compare,incremental calc,16,,,34196528472.0,cycles,2541
non_nested_compare,incremental calc,16,,,35201121832.0,cycles,2662
non_nested_compare,incremental calc,16,,,35289317175.0,cycles,2783
non_nested_compare,incremental calc,16,,,38553837131.0,cycles,2904
non_nested_compare,incremental calc,16,,,38035423434.0,cycles,3025
non_nested_compare,incremental calc,16,,,40162680766.0,cycles,3146
non_nested_compare,incremental calc,16,,,42767696487.0,cycles,3267
non_nested_compare,incremental calc,16,,,45193915614.0,cycles,3388
non_nested_compare,incremental calc,16,,,48978414146.0,cycles,3509
non_nested_compare,incremental calc,16,,,53572937953.0,cycles,3630
non_nested_compare,incremental calc,16,,,54104812214.0,cycles,3751
non_nested_compare,incremental calc,16,,,60577857044.0,cycles,3872
non_nested_compare,incremental calc,16,,,67001058853.0,cycles,3993
non_nested_compare,incremental calc,16,,,56398439731.0,cycles,4114
non_nested_compare,incremental calc,16,,,54049273306.0,cycles,4235
non_nested_compare,incremental calc,16,,,56131033198.0,cycles,4356
non_nested_compare,incremental calc,16,,,59500006331.0,cycles,4477
non_nested_compare,incremental calc,16,,,63929404141.0,cycles,4598
non_nested_compare,incremental calc,16,,,70065965640.0,cycles,4719
non_nested_compare,incremental calc,16,,,67622328495.0,cycles,4840
non_nested_compare,incremental calc,16,,,68490497037.0,cycles,4961
non_nested_compare,incremental calc,16,,,64961732163.0,cycles,5082
non_nested_compare,incremental calc,16,,,69925392195.0,cycles,5203
non_nested_compare,incremental calc,16,,,69108875333.0,cycles,5324
non_nested_compare,incremental calc,16,,,66604180035.0,cycles,5445
non_nested_compare,incremental calc,16,,,57866753849.0,cycles,5566
non_nested_compare,incremental calc,16,,,61657446051.0,cycles,5687
non_nested_compare,incremental calc,16,,,61516117598.0,cycles,5808
non_nested_compare,incremental calc,16,,,63008668635.0,cycles,5929
non_nested_compare,incremental calc,16,,,62760897405.0,cycles,6050
non_nested_compare,incremental calc,16,,,66975454800.0,cycles,6171
non_nested_compare,incremental calc,16,,,69225422623.0,cycles,6292
non_nested_compare,incremental calc,16,,,68815316965.0,cycles,6413
non_nested_compare,incremental calc,16,,,70074897567.0,cycles,6534
non_nested_compare,incremental calc,16,,,71894283771.0,cycles,6655
non_nested_compare,incremental calc,16,,,74538372072.0,cycles,6776
non_nested_compare,incremental calc,16,,,76871291613.0,cycles,6897
non_nested_compare,incremental calc,16,,,73934357102.0,cycles,7018
non_nested_compare,incremental calc,16,,,76592138539.0,cycles,7139
non_nested_compare,incremental calc,16,,,78740395251.0,cycles,7260
non_nested_compare,incremental calc,16,,,80768881396.0,cycles,7381
non_nested_compare,incremental calc,16,,,83318710507.0,cycles,7502
non_nested_compare,incremental calc,16,,,85545474448.0,cycles,7623
non_nested_compare,incremental calc,16,,,87742928395.0,cycles,7744
non_nested_compare,incremental calc,16,,,90069965763.0,cycles,7865
non_nested_compare,incremental calc,16,,,91660262984.0,cycles,7986
non_nested_compare,incremental calc,16,,,88173446798.0,cycles,8107
non_nested_compare,incremental calc,16,,,90868873766.0,cycles,8228
non_nested_compare,incremental calc,16,,,93704382133.0,cycles,8349
non_nested_compare,incremental calc,16,,,96262143384.0,cycles,8470
non_nested_compare,incremental calc,16,,,98730855329.0,cycles,8591
non_nested_compare,incremental calc,16,,,100928042775.0,cycles,8712
non_nested_compare,incremental calc,16,,,102965667760.0,cycles,8833
non_nested_compare,incremental calc,16,,,105047846093.0,cycles,8954
non_nested_compare,incremental calc,16,,,101767252244.0,cycles,9075
non_nested_compare,incremental calc,16,,,104423455936.0,cycles,9196
non_nested_compare,incremental calc,16,,,107278024799.0,cycles,9317
non_nested_compare,incremental calc,16,,,110524655140.0,cycles,9438
non_nested_compare,incremental calc,16,,,112909047086.0,cycles,9559
non_nested_compare,incremental calc,16,,,115799580950.0,cycles,9680
non_nested_compare,incremental calc,16,,,117897077531.0,cycles,9801
non_nested_compare,incremental calc,16,,,120319071836.0,cycles,9922
