group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,incremental calc,10,,,499502166.0,cycles,18189
non_nested_compare,incremental calc,10,,,964215745.0,cycles,36378
non_nested_compare,incremental calc,10,,,1508739011.0,cycles,54567
non_nested_compare,incremental calc,10,,,2161159784.0,cycles,72756
non_nested_compare,incremental calc,10,,,2847722745.0,cycles,90945
non_nested_compare,incremental calc,10,,,4001759050.0,cycles,109134
non_nested_compare,incremental calc,10,,,5046003107.0,cycles,127323
non_nested_compare,incremental calc,10,,,5892620779.0,cycles,145512
non_nested_compare,incremental calc,10,,,6756245581.0,cycles,163701
non_nested_compare,incremental calc,10,,,7414523301.0,cycles,181890
non_nested_compare,incremental calc,10,,,8168456435.0,cycles,200079
non_nested_compare,incremental calc,10,,,8807161741.0,cycles,218268
non_nested_compare,incremental calc,10,,,9595223646.0,cycles,236457
non_nested_compare,incremental calc,10,,,10044439638.0,cycles,254646
non_nested_compare,incremental calc,10,,,10819436052.0,cycles,272835
non_nested_compare,incremental calc,10,,,11521503795.0,cycles,291024
non_nested_compare,incremental calc,10,,,12279513525.0,cycles,309213
non_nested_compare,incremental calc,10,,,12946479242.0,cycles,327402
non_nested_compare,incremental calc,10,,,13637119783.0,cycles,345591
non_nested_compare,incremental calc,10,,,14348719083.0,cycles,363780
non_nested_compare,incremental calc,10,,,15004038385.0,cycles,381969
non_nested_compare,incremental calc,10,,,15821291709.0,cycles,400158
non_nested_compare,incremental calc,10,,,16450858553.0,cycles,418347
non_nested_compare,incremental calc,10,,,17189903762.0,cycles,436536
non_nested_compare,incremental calc,10,,,17893855955.0,cycles,454725
non_nested_compare,incremental calc,10,,,18784028186.0,cycles,472914
non_nested_compare,incremental calc,10,,,19203710708.0,cycles,491103
non_nested_compare,incremental calc,10,,,19941977913.0,cycles,509292
non_nested_compare,incremental calc,10,,,20725736578.0,cycles,527481
non_nested_compare,incremental calc,10,,,21363752820.0,cycles,545670
non_nested_compare,incremental calc,10,,,22136482810.0,cycles,563859
non_nested_compare,incremental calc,10,,,22734648529.0,cycles,582048
non_nested_compare,incremental calc,10,,,23390785553.0,cycles,600237
non_nested_compare,incremental calc,10,,,24169450377.0,cycles,618426
non_nested_compare,incremental calc,10,,,24780271615.0,cycles,636615
non_nested_compare,incremental calc,10,,,25598805912.0,cycles,654804
non_nested_compare,incremental calc,10,,,26368107408.0,cycles,672993
non_nested_compare,incremental calc,10,,,27214337884.0,cycles,691182
non_nested_compare,incremental calc,10,,,27535168573.0,cycles,709371
non_nested_compare,incremental calc,10,,,28268338309.0,cycles,727560
non_nested_compare,incremental calc,10,,,29057868646.0,cycles,745749
non_nested_compare,incremental calc,10,,,29806755013.0,cycles,763938
non_nested_compare,incremental calc,10,,,30433795714.0,cycles,782127
non_nested_compare,incremental calc,10,,,31128035186.0,cycles,800316
non_nested_compare,incremental calc,10,,,31942888910.0,cycles,818505
non_nested_compare,incremental calc,10,,,32670846181.0,cycles,836694
non_nested_compare,incremental calc,10,,,33297014662.0,cycles,854883
non_nested_compare,incremental calc,10,,,33923718018.0,cycles,873072
non_nested_compare,incremental calc,10,,,34670535603.0,cycles,891261
non_nested_compare,incremental calc,10,,,35390421991.0,cycles,909450
non_nested_compare,incremental calc,10,,,36014456602.0,cycles,927639
non_nested_compare,incremental calc,10,,,36839838897.0,cycles,945828
non_nested_compare,incremental calc,10,,,37438830060.0,cycles,964017
non_nested_compare,incremental calc,10,,,38214961636.0,cycles,982206
non_nested_compare,incremental calc,10,,,39000285406.0,cycles,1000395
non_nested_compare,incremental calc,10,,,39678387746.0,cycles,1018584
non_nested_compare,incremental calc,10,,,40291394627.0,cycles,1036773
non_nested_compare,incremental calc,10,,,40978429251.0,cycles,1054962
non_nested_compare,incremental calc,10,,,41604226983.0,cycles,1073151
non_nested_compare,incremental calc,10,,,42358367532.0,cycles,1091340
non_nested_compare,incremental calc,10,,,43064429440.0,cycles,1109529
non_nested_compare,incremental calc,10,,,43785534606.0,cycles,1127718
non_nested_compare,incremental calc,10,,,44372307237.0,cycles,1145907
non_nested_compare,incremental calc,10,,,45219995001.0,cycles,1164096
non_nested_compare,incremental calc,10,,,151216462934.0,cycles,1182285
non_nested_compare,incremental calc,10,,,153419515121.0,cycles,1200474
non_nested_compare,incremental calc,10,,,155784088227.0,cycles,1218663
non_nested_compare,incremental calc,10,,,158560160696.0,cycles,1236852
non_nested_compare,incremental calc,10,,,160886476271.0,cycles,1255041
non_nested_compare,incremental calc,10,,,162960781677.0,cycles,1273230
non_nested_compare,incremental calc,10,,,165386444212.0,cycles,1291419
non_nested_compare,incremental calc,10,,,168025225898.0,cycles,1309608
non_nested_compare,incremental calc,10,,,170385165348.0,cycles,1327797
non_nested_compare,incremental calc,10,,,172782942025.0,cycles,1345986
non_nested_compare,incremental calc,10,,,175160012495.0,cycles,1364175
non_nested_compare,incremental calc,10,,,177722761579.0,cycles,1382364
non_nested_compare,incremental calc,10,,,180212098862.0,cycles,1400553
non_nested_compare,incremental calc,10,,,182273185964.0,cycles,1418742
non_nested_compare,incremental calc,10,,,184969104898.0,cycles,1436931
non_nested_compare,incremental calc,10,,,187330717007.0,cycles,1455120
