group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,initial calculation,11,,,915511535.0,cycles,7047
non_nested_compare,initial calculation,11,,,1936504594.0,cycles,14094
non_nested_compare,initial calculation,11,,,2640772032.0,cycles,21141
non_nested_compare,initial calculation,11,,,3595109234.0,cycles,28188
non_nested_compare,initial calculation,11,,,4974407687.0,cycles,35235
non_nested_compare,initial calculation,11,,,6626717571.0,cycles,42282
non_nested_compare,initial calculation,11,,,8792745973.0,cycles,49329
non_nested_compare,initial calculation,11,,,10602302913.0,cycles,56376
non_nested_compare,initial calculation,11,,,12419889141.0,cycles,63423
non_nested_compare,initial calculation,11,,,13982885342.0,cycles,70470
non_nested_compare,initial calculation,11,,,15666585161.0,cycles,77517
non_nested_compare,initial calculation,11,,,16980909500.0,cycles,84564
non_nested_compare,initial calculation,11,,,17795888382.0,cycles,91611
non_nested_compare,initial calculation,11,,,19155987077.0,cycles,98658
non_nested_compare,initial calculation,11,,,20469314176.0,cycles,105705
non_nested_compare,initial calculation,11,,,22304848944.0,cycles,112752
non_nested_compare,initial calculation,11,,,23773587413.0,cycles,119799
non_nested_compare,initial calculation,11,,,24722667219.0,cycles,126846
non_nested_compare,initial calculation,11,,,26109216379.0,cycles,133893
non_nested_compare,initial calculation,11,,,27905492620.0,cycles,140940
non_nested_compare,initial calculation,11,,,29317287925.0,cycles,147987
non_nested_compare,initial calculation,11,,,30236494680.0,cycles,155034
non_nested_compare,initial calculation,11,,,31538724915.0,cycles,162081
non_nested_compare,initial calculation,11,,,32848451332.0,cycles,169128
non_nested_compare,initial calculation,11,,,34984128828.0,cycles,176175
non_nested_compare,initial calculation,11,,,36251475868.0,cycles,183222
non_nested_compare,initial calculation,11,,,37136935812.0,cycles,190269
non_nested_compare,initial calculation,11,,,38559514359.0,cycles,197316
non_nested_compare,initial calculation,11,,,40497974301.0,cycles,204363
non_nested_compare,initial calculation,11,,,42023004781.0,cycles,211410
non_nested_compare,initial calculation,11,,,42547906505.0,cycles,218457
