group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,incremental calc,19,,,772107897.0,cycles,19
non_nested_compare,incremental calc,19,,,1676503965.0,cycles,38
non_nested_compare,incremental calc,19,,,2530856128.0,cycles,57
non_nested_compare,incremental calc,19,,,3435076873.0,cycles,76
non_nested_compare,incremental calc,19,,,4280889380.0,cycles,95
non_nested_compare,incremental calc,19,,,5230913014.0,cycles,114
non_nested_compare,incremental calc,19,,,6128706085.0,cycles,133
non_nested_compare,incremental calc,19,,,7014576978.0,cycles,152
non_nested_compare,incremental calc,19,,,7976241621.0,cycles,171
non_nested_compare,incremental calc,19,,,8926913354.0,cycles,190
non_nested_compare,incremental calc,19,,,9956808077.0,cycles,209
non_nested_compare,incremental calc,19,,,10931300514.0,cycles,228
non_nested_compare,incremental calc,19,,,11891289697.0,cycles,247
non_nested_compare,incremental calc,19,,,13009060033.0,cycles,266
non_nested_compare,incremental calc,19,,,14037206075.0,cycles,285
non_nested_compare,incremental calc,19,,,15193718407.0,cycles,304
non_nested_compare,incremental calc,19,,,16407609338.0,cycles,323
non_nested_compare,incremental calc,19,,,17402276630.0,cycles,342
non_nested_compare,incremental calc,19,,,18422851333.0,cycles,361
non_nested_compare,incremental calc,19,,,19669515845.0,cycles,380
non_nested_compare,incremental calc,19,,,20976779153.0,cycles,399
non_nested_compare,incremental calc,19,,,21980565882.0,cycles,418
non_nested_compare,incremental calc,19,,,23438014095.0,cycles,437
non_nested_compare,incremental calc,19,,,24689235175.0,cycles,456
non_nested_compare,incremental calc,19,,,25742257625.0,cycles,475
non_nested_compare,incremental calc,19,,,26997725123.0,cycles,494
non_nested_compare,incremental calc,19,,,28355834951.0,cycles,513
non_nested_compare,incremental calc,19,,,29759378499.0,cycles,532
non_nested_compare,incremental calc,19,,,30908025398.0,cycles,551
non_nested_compare,incremental calc,19,,,32470052571.0,cycles,570
non_nested_compare,incremental calc,19,,,33444998170.0,cycles,589
non_nested_compare,incremental calc,19,,,34810226473.0,cycles,608
non_nested_compare,incremental calc,19,,,36294494647.0,cycles,627
non_nested_compare,incremental calc,19,,,37416996181.0,cycles,646
non_nested_compare,incremental calc,19,,,38649962393.0,cycles,665
non_nested_compare,incremental calc,19,,,40362104450.0,cycles,684
non_nested_compare,incremental calc,19,,,41306438187.0,cycles,703
non_nested_compare,incremental calc,19,,,42482199676.0,cycles,722
non_nested_compare,incremental calc,19,,,43687790934.0,cycles,741
non_nested_compare,incremental calc,19,,,44955603182.0,cycles,760
non_nested_compare,incremental calc,19,,,46139215336.0,cycles,779
non_nested_compare,incremental calc,19,,,47680509706.0,cycles,798
non_nested_compare,incremental calc,19,,,49330384936.0,cycles,817
non_nested_compare,incremental calc,19,,,50034654396.0,cycles,836
non_nested_compare,incremental calc,19,,,51529675499.0,cycles,855
non_nested_compare,incremental calc,19,,,52593423930.0,cycles,874
non_nested_compare,incremental calc,19,,,53676728704.0,cycles,893
non_nested_compare,incremental calc,19,,,54870100469.0,cycles,912
non_nested_compare,incremental calc,19,,,56363461112.0,cycles,931
non_nested_compare,incremental calc,19,,,57402927385.0,cycles,950
non_nested_compare,incremental calc,19,,,58231082731.0,cycles,969
non_nested_compare,incremental calc,19,,,58840712235.0,cycles,988
non_nested_compare,incremental calc,19,,,51156216225.0,cycles,1007
