group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,incremental calc,17,,,819402259.0,cycles,77
non_nested_compare,incremental calc,17,,,1737880716.0,cycles,154
non_nested_compare,incremental calc,17,,,2567972437.0,cycles,231
non_nested_compare,incremental calc,17,,,3479858879.0,cycles,308
non_nested_compare,incremental calc,17,,,4416023835.0,cycles,385
non_nested_compare,incremental calc,17,,,5551595604.0,cycles,462
non_nested_compare,incremental calc,17,,,6366251844.0,cycles,539
non_nested_compare,incremental calc,17,,,7771921264.0,cycles,616
non_nested_compare,incremental calc,17,,,8529586910.0,cycles,693
non_nested_compare,incremental calc,17,,,9225279520.0,cycles,770
non_nested_compare,incremental calc,17,,,10290497725.0,cycles,847
non_nested_compare,incremental calc,17,,,12187637820.0,cycles,924
non_nested_compare,incremental calc,17,,,14092461139.0,cycles,1001
non_nested_compare,incremental calc,17,,,15794150457.0,cycles,1078
non_nested_compare,incremental calc,17,,,16906412620.0,cycles,1155
non_nested_compare,incremental calc,17,,,18829296666.0,cycles,1232
non_nested_compare,incremental calc,17,,,20479727813.0,cycles,1309
non_nested_compare,incremental calc,17,,,22452142919.0,cycles,1386
non_nested_compare,incremental calc,17,,,24337977917.0,cycles,1463
non_nested_compare,incremental calc,17,,,27338481118.0,cycles,1540
non_nested_compare,incremental calc,17,,,29240587473.0,cycles,1617
non_nested_compare,incremental calc,17,,,31293695084.0,cycles,1694
non_nested_compare,incremental calc,17,,,35481706478.0,cycles,1771
non_nested_compare,incremental calc,17,,,40974573966.0,cycles,1848
non_nested_compare,incremental calc,17,,,42077843638.0,cycles,1925
non_nested_compare,incremental calc,17,,,36678230203.0,cycles,2002
non_nested_compare,incremental calc,17,,,40057540585.0,cycles,2079
non_nested_compare,incremental calc,17,,,42982649948.0,cycles,2156
non_nested_compare,incremental calc,17,,,44360142896.0,cycles,2233
non_nested_compare,incremental calc,17,,,47508421419.0,cycles,2310
non_nested_compare,incremental calc,17,,,50631260028.0,cycles,2387
non_nested_compare,incremental calc,17,,,53175457010.0,cycles,2464
non_nested_compare,incremental calc,17,,,56561813140.0,cycles,2541
non_nested_compare,incremental calc,17,,,57322854292.0,cycles,2618
non_nested_compare,incremental calc,17,,,61134608001.0,cycles,2695
non_nested_compare,incremental calc,17,,,65690768646.0,cycles,2772
non_nested_compare,incremental calc,17,,,70083588774.0,cycles,2849
non_nested_compare,incremental calc,17,,,71441464743.0,cycles,2926
non_nested_compare,incremental calc,17,,,66088959164.0,cycles,3003
non_nested_compare,incremental calc,17,,,67815933756.0,cycles,3080
non_nested_compare,incremental calc,17,,,69921328154.0,cycles,3157
non_nested_compare,incremental calc,17,,,72146689434.0,cycles,3234
non_nested_compare,incremental calc,17,,,76007428995.0,cycles,3311
non_nested_compare,incremental calc,17,,,79478242371.0,cycles,3388
non_nested_compare,incremental calc,17,,,82581688367.0,cycles,3465
non_nested_compare,incremental calc,17,,,85063009574.0,cycles,3542
non_nested_compare,incremental calc,17,,,86069746827.0,cycles,3619
non_nested_compare,incremental calc,17,,,89611109574.0,cycles,3696
non_nested_compare,incremental calc,17,,,92364118925.0,cycles,3773
non_nested_compare,incremental calc,17,,,94662581294.0,cycles,3850
non_nested_compare,incremental calc,17,,,99828158567.0,cycles,3927
non_nested_compare,incremental calc,17,,,92325750494.0,cycles,4004
non_nested_compare,incremental calc,17,,,93724165953.0,cycles,4081
non_nested_compare,incremental calc,17,,,95674814799.0,cycles,4158
non_nested_compare,incremental calc,17,,,99191565032.0,cycles,4235
non_nested_compare,incremental calc,17,,,103180211010.0,cycles,4312
non_nested_compare,incremental calc,17,,,104704316802.0,cycles,4389
non_nested_compare,incremental calc,17,,,108100638012.0,cycles,4466
non_nested_compare,incremental calc,17,,,111007593884.0,cycles,4543
non_nested_compare,incremental calc,17,,,114251070310.0,cycles,4620
non_nested_compare,incremental calc,17,,,117692534872.0,cycles,4697
non_nested_compare,incremental calc,17,,,119645217566.0,cycles,4774
non_nested_compare,incremental calc,17,,,129624061412.0,cycles,4851
non_nested_compare,incremental calc,17,,,132751013682.0,cycles,4928
non_nested_compare,incremental calc,17,,,122941979792.0,cycles,5005
non_nested_compare,incremental calc,17,,,127386586455.0,cycles,5082
non_nested_compare,incremental calc,17,,,131683572354.0,cycles,5159
non_nested_compare,incremental calc,17,,,134842932971.0,cycles,5236
non_nested_compare,incremental calc,17,,,130118318734.0,cycles,5313
non_nested_compare,incremental calc,17,,,126270913532.0,cycles,5390
non_nested_compare,incremental calc,17,,,131063917786.0,cycles,5467
non_nested_compare,incremental calc,17,,,132713162420.0,cycles,5544
non_nested_compare,incremental calc,17,,,131135129897.0,cycles,5621
non_nested_compare,incremental calc,17,,,137770990781.0,cycles,5698
non_nested_compare,incremental calc,17,,,144412452591.0,cycles,5775
non_nested_compare,incremental calc,17,,,142597634984.0,cycles,5852
non_nested_compare,incremental calc,17,,,151748926395.0,cycles,5929
non_nested_compare,incremental calc,17,,,139516136754.0,cycles,6006
non_nested_compare,incremental calc,17,,,141123393613.0,cycles,6083
non_nested_compare,incremental calc,17,,,141136226765.0,cycles,6160
non_nested_compare,incremental calc,17,,,144791583295.0,cycles,6237
non_nested_compare,incremental calc,17,,,144595442962.0,cycles,6314
non_nested_compare,incremental calc,17,,,147326132739.0,cycles,6391
non_nested_compare,incremental calc,17,,,153636018435.0,cycles,6468
non_nested_compare,incremental calc,17,,,163244740601.0,cycles,6545
non_nested_compare,incremental calc,17,,,165068240163.0,cycles,6622
non_nested_compare,incremental calc,17,,,157041890882.0,cycles,6699
