group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,initial calculation,16,,,803469282.0,cycles,178
non_nested_compare,initial calculation,16,,,1685586613.0,cycles,356
non_nested_compare,initial calculation,16,,,2493126155.0,cycles,534
non_nested_compare,initial calculation,16,,,3390781346.0,cycles,712
non_nested_compare,initial calculation,16,,,4141257872.0,cycles,890
non_nested_compare,initial calculation,16,,,7357111060.0,cycles,1068
non_nested_compare,initial calculation,16,,,8689120346.0,cycles,1246
non_nested_compare,initial calculation,16,,,10029236499.0,cycles,1424
non_nested_compare,initial calculation,16,,,11368970225.0,cycles,1602
non_nested_compare,initial calculation,16,,,12657662555.0,cycles,1780
non_nested_compare,initial calculation,16,,,13911591890.0,cycles,1958
non_nested_compare,initial calculation,16,,,16806227136.0,cycles,2136
non_nested_compare,initial calculation,16,,,18735654883.0,cycles,2314
non_nested_compare,initial calculation,16,,,21131673319.0,cycles,2492
non_nested_compare,initial calculation,16,,,24752623820.0,cycles,2670
non_nested_compare,initial calculation,16,,,27712463311.0,cycles,2848
non_nested_compare,initial calculation,16,,,29562385414.0,cycles,3026
non_nested_compare,initial calculation,16,,,34571931385.0,cycles,3204
non_nested_compare,initial calculation,16,,,38313957489.0,cycles,3382
non_nested_compare,initial calculation,16,,,42488401398.0,cycles,3560
non_nested_compare,initial calculation,16,,,46203297877.0,cycles,3738
non_nested_compare,initial calculation,16,,,50103353622.0,cycles,3916
non_nested_compare,initial calculation,16,,,49829071074.0,cycles,4094
non_nested_compare,initial calculation,16,,,53877055649.0,cycles,4272
non_nested_compare,initial calculation,16,,,57958671832.0,cycles,4450
non_nested_compare,initial calculation,16,,,61430179681.0,cycles,4628
non_nested_compare,initial calculation,16,,,65868197743.0,cycles,4806
non_nested_compare,initial calculation,16,,,70304925961.0,cycles,4984
non_nested_compare,initial calculation,16,,,68740223730.0,cycles,5162
non_nested_compare,initial calculation,16,,,73576356883.0,cycles,5340
non_nested_compare,initial calculation,16,,,76911358950.0,cycles,5518
non_nested_compare,initial calculation,16,,,82359305327.0,cycles,5696
non_nested_compare,initial calculation,16,,,87698905271.0,cycles,5874
non_nested_compare,initial calculation,16,,,85906642228.0,cycles,6052
non_nested_compare,initial calculation,16,,,92234960218.0,cycles,6230
non_nested_compare,initial calculation,16,,,97476741704.0,cycles,6408
non_nested_compare,initial calculation,16,,,103499850965.0,cycles,6586
non_nested_compare,initial calculation,16,,,110105808311.0,cycles,6764
non_nested_compare,initial calculation,16,,,116478333947.0,cycles,6942
non_nested_compare,initial calculation,16,,,114165823418.0,cycles,7120
non_nested_compare,initial calculation,16,,,119776276544.0,cycles,7298
non_nested_compare,initial calculation,16,,,124937455361.0,cycles,7476
non_nested_compare,initial calculation,16,,,130569183891.0,cycles,7654
non_nested_compare,initial calculation,16,,,137119426468.0,cycles,7832
non_nested_compare,initial calculation,16,,,134130120704.0,cycles,8010
non_nested_compare,initial calculation,16,,,140106283878.0,cycles,8188
non_nested_compare,initial calculation,16,,,146693427947.0,cycles,8366
non_nested_compare,initial calculation,16,,,153398215184.0,cycles,8544
non_nested_compare,initial calculation,16,,,160327753999.0,cycles,8722
non_nested_compare,initial calculation,16,,,165386894934.0,cycles,8900
non_nested_compare,initial calculation,16,,,160974380081.0,cycles,9078
non_nested_compare,initial calculation,16,,,169168153140.0,cycles,9256
non_nested_compare,initial calculation,16,,,176346108005.0,cycles,9434
non_nested_compare,initial calculation,16,,,182290791802.0,cycles,9612
non_nested_compare,initial calculation,16,,,188647265234.0,cycles,9790
non_nested_compare,initial calculation,16,,,194282349255.0,cycles,9968
non_nested_compare,initial calculation,16,,,187686624540.0,cycles,10146
non_nested_compare,initial calculation,16,,,194165627101.0,cycles,10324
non_nested_compare,initial calculation,16,,,200044601498.0,cycles,10502
non_nested_compare,initial calculation,16,,,205707054834.0,cycles,10680
non_nested_compare,initial calculation,16,,,211493644436.0,cycles,10858
non_nested_compare,initial calculation,16,,,205882772088.0,cycles,11036
non_nested_compare,initial calculation,16,,,213775139940.0,cycles,11214
non_nested_compare,initial calculation,16,,,220702470516.0,cycles,11392
non_nested_compare,initial calculation,16,,,226628965227.0,cycles,11570
non_nested_compare,initial calculation,16,,,233108881521.0,cycles,11748
non_nested_compare,initial calculation,16,,,237398464358.0,cycles,11926
non_nested_compare,initial calculation,16,,,233503237059.0,cycles,12104
non_nested_compare,initial calculation,16,,,250100618325.0,cycles,12282
non_nested_compare,initial calculation,16,,,270008046830.0,cycles,12460
non_nested_compare,initial calculation,16,,,276332672742.0,cycles,12638
non_nested_compare,initial calculation,16,,,283568603158.0,cycles,12816
non_nested_compare,initial calculation,16,,,289186065087.0,cycles,12994
non_nested_compare,initial calculation,16,,,282841880493.0,cycles,13172
non_nested_compare,initial calculation,16,,,288760978244.0,cycles,13350
non_nested_compare,initial calculation,16,,,296584774459.0,cycles,13528
non_nested_compare,initial calculation,16,,,303313734815.0,cycles,13706
non_nested_compare,initial calculation,16,,,310881521420.0,cycles,13884
non_nested_compare,initial calculation,16,,,301762826357.0,cycles,14062
non_nested_compare,initial calculation,16,,,311837322748.0,cycles,14240
non_nested_compare,initial calculation,16,,,321022016151.0,cycles,14418
non_nested_compare,initial calculation,16,,,329374575244.0,cycles,14596
non_nested_compare,initial calculation,16,,,335806903380.0,cycles,14774
non_nested_compare,initial calculation,16,,,343292638776.0,cycles,14952
non_nested_compare,initial calculation,16,,,337474262325.0,cycles,15130
non_nested_compare,initial calculation,16,,,358402569189.0,cycles,15308
non_nested_compare,initial calculation,16,,,387027962778.0,cycles,15486
non_nested_compare,initial calculation,16,,,396339598450.0,cycles,15664
non_nested_compare,initial calculation,16,,,403637790096.0,cycles,15842
non_nested_compare,initial calculation,16,,,395283121784.0,cycles,16020
non_nested_compare,initial calculation,16,,,403419860887.0,cycles,16198
non_nested_compare,initial calculation,16,,,412130414542.0,cycles,16376
non_nested_compare,initial calculation,16,,,421304186739.0,cycles,16554
non_nested_compare,initial calculation,16,,,429230353134.0,cycles,16732
non_nested_compare,initial calculation,16,,,437049915989.0,cycles,16910
non_nested_compare,initial calculation,16,,,430233561853.0,cycles,17088
non_nested_compare,initial calculation,16,,,440009279897.0,cycles,17266
non_nested_compare,initial calculation,16,,,449030606342.0,cycles,17444
non_nested_compare,initial calculation,16,,,455035295187.0,cycles,17622
non_nested_compare,initial calculation,16,,,461479854258.0,cycles,17800
