group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,incremental calc,6,,,503805098.0,cycles,295390
non_nested_compare,incremental calc,6,,,1009553436.0,cycles,590780
non_nested_compare,incremental calc,6,,,1521395527.0,cycles,886170
non_nested_compare,incremental calc,6,,,2832221795.0,cycles,1181560
non_nested_compare,incremental calc,6,,,3592272075.0,cycles,1476950
non_nested_compare,incremental calc,6,,,4681528303.0,cycles,1772340
non_nested_compare,incremental calc,6,,,10930343235.0,cycles,2067730
non_nested_compare,incremental calc,6,,,13207726837.0,cycles,2363120
non_nested_compare,incremental calc,6,,,15367453643.0,cycles,2658510
non_nested_compare,incremental calc,6,,,17550758420.0,cycles,2953900
non_nested_compare,incremental calc,6,,,19899282390.0,cycles,3249290
non_nested_compare,incremental calc,6,,,22085511255.0,cycles,3544680
non_nested_compare,incremental calc,6,,,24330913357.0,cycles,3840070
non_nested_compare,incremental calc,6,,,26561379072.0,cycles,4135460
non_nested_compare,incremental calc,6,,,28825436439.0,cycles,4430850
non_nested_compare,incremental calc,6,,,31009305378.0,cycles,4726240
non_nested_compare,incremental calc,6,,,33139740861.0,cycles,5021630
non_nested_compare,incremental calc,6,,,35278312345.0,cycles,5317020
non_nested_compare,incremental calc,6,,,37547924370.0,cycles,5612410
non_nested_compare,incremental calc,6,,,39835640935.0,cycles,5907800
non_nested_compare,incremental calc,6,,,41993367865.0,cycles,6203190
non_nested_compare,incremental calc,6,,,44102228389.0,cycles,6498580
non_nested_compare,incremental calc,6,,,46441347311.0,cycles,6793970
non_nested_compare,incremental calc,6,,,48726456348.0,cycles,7089360
non_nested_compare,incremental calc,6,,,50942446489.0,cycles,7384750
non_nested_compare,incremental calc,6,,,53162149629.0,cycles,7680140
non_nested_compare,incremental calc,6,,,55371020308.0,cycles,7975530
non_nested_compare,incremental calc,6,,,57628396041.0,cycles,8270920
non_nested_compare,incremental calc,6,,,59855803617.0,cycles,8566310
non_nested_compare,incremental calc,6,,,61894354166.0,cycles,8861700
non_nested_compare,incremental calc,6,,,64294800734.0,cycles,9157090
non_nested_compare,incremental calc,6,,,66401714390.0,cycles,9452480
non_nested_compare,incremental calc,6,,,68726285486.0,cycles,9747870
non_nested_compare,incremental calc,6,,,71003125883.0,cycles,10043260
non_nested_compare,incremental calc,6,,,72965581308.0,cycles,10338650
non_nested_compare,incremental calc,6,,,75189197527.0,cycles,10634040
non_nested_compare,incremental calc,6,,,77516204545.0,cycles,10929430
non_nested_compare,incremental calc,6,,,79613044942.0,cycles,11224820
non_nested_compare,incremental calc,6,,,81957116476.0,cycles,11520210
non_nested_compare,incremental calc,6,,,84065980701.0,cycles,11815600
non_nested_compare,incremental calc,6,,,86490555498.0,cycles,12110990
non_nested_compare,incremental calc,6,,,88232054571.0,cycles,12406380
non_nested_compare,incremental calc,6,,,90755837240.0,cycles,12701770
non_nested_compare,incremental calc,6,,,93024173929.0,cycles,12997160
non_nested_compare,incremental calc,6,,,95254307533.0,cycles,13292550
non_nested_compare,incremental calc,6,,,99216335134.0,cycles,13587940
non_nested_compare,incremental calc,6,,,100917031829.0,cycles,13883330
non_nested_compare,incremental calc,6,,,103225808149.0,cycles,14178720
non_nested_compare,incremental calc,6,,,106059827959.0,cycles,14474110
non_nested_compare,incremental calc,6,,,106384144754.0,cycles,14769500
non_nested_compare,incremental calc,6,,,108728232159.0,cycles,15064890
non_nested_compare,incremental calc,6,,,110738747528.0,cycles,15360280
non_nested_compare,incremental calc,6,,,111994235602.0,cycles,15655670
non_nested_compare,incremental calc,6,,,114209003699.0,cycles,15951060
non_nested_compare,incremental calc,6,,,116222435370.0,cycles,16246450
non_nested_compare,incremental calc,6,,,118605936743.0,cycles,16541840
non_nested_compare,incremental calc,6,,,121073228835.0,cycles,16837230
non_nested_compare,incremental calc,6,,,123523380554.0,cycles,17132620
non_nested_compare,incremental calc,6,,,125462356007.0,cycles,17428010
non_nested_compare,incremental calc,6,,,129918442795.0,cycles,17723400
non_nested_compare,incremental calc,6,,,132414664196.0,cycles,18018790
non_nested_compare,incremental calc,6,,,135169732306.0,cycles,18314180
non_nested_compare,incremental calc,6,,,135188402401.0,cycles,18609570
non_nested_compare,incremental calc,6,,,137548405455.0,cycles,18904960
non_nested_compare,incremental calc,6,,,139326515765.0,cycles,19200350
non_nested_compare,incremental calc,6,,,140455338287.0,cycles,19495740
non_nested_compare,incremental calc,6,,,144068026403.0,cycles,19791130
non_nested_compare,incremental calc,6,,,144687528744.0,cycles,20086520
non_nested_compare,incremental calc,6,,,147135155078.0,cycles,20381910
non_nested_compare,incremental calc,6,,,149601691850.0,cycles,20677300
non_nested_compare,incremental calc,6,,,152002613638.0,cycles,20972690
non_nested_compare,incremental calc,6,,,153637112814.0,cycles,21268080
non_nested_compare,incremental calc,6,,,158790605206.0,cycles,21563470
non_nested_compare,incremental calc,6,,,161065306130.0,cycles,21858860
non_nested_compare,incremental calc,6,,,164290701918.0,cycles,22154250
non_nested_compare,incremental calc,6,,,163694900397.0,cycles,22449640
non_nested_compare,incremental calc,6,,,165342610151.0,cycles,22745030
non_nested_compare,incremental calc,6,,,167697631067.0,cycles,23040420
non_nested_compare,incremental calc,6,,,169056117345.0,cycles,23335810
non_nested_compare,incremental calc,6,,,171243167507.0,cycles,23631200
non_nested_compare,incremental calc,6,,,173588492553.0,cycles,23926590
non_nested_compare,incremental calc,6,,,176429472939.0,cycles,24221980
non_nested_compare,incremental calc,6,,,178265772342.0,cycles,24517370
non_nested_compare,incremental calc,6,,,180215092142.0,cycles,24812760
non_nested_compare,incremental calc,6,,,182322730662.0,cycles,25108150
non_nested_compare,incremental calc,6,,,187414136397.0,cycles,25403540
non_nested_compare,incremental calc,6,,,189651525487.0,cycles,25698930
non_nested_compare,incremental calc,6,,,193959341229.0,cycles,25994320
non_nested_compare,incremental calc,6,,,192551309090.0,cycles,26289710
non_nested_compare,incremental calc,6,,,194159621138.0,cycles,26585100
non_nested_compare,incremental calc,6,,,196219047130.0,cycles,26880490
non_nested_compare,incremental calc,6,,,197207595534.0,cycles,27175880
non_nested_compare,incremental calc,6,,,199499430922.0,cycles,27471270
non_nested_compare,incremental calc,6,,,201341982817.0,cycles,27766660
non_nested_compare,incremental calc,6,,,203945928490.0,cycles,28062050
