group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,initial calculation,7,,,862535342.0,cycles,122554
non_nested_compare,initial calculation,7,,,1548685781.0,cycles,245108
non_nested_compare,initial calculation,7,,,2327181306.0,cycles,367662
non_nested_compare,initial calculation,7,,,3100743617.0,cycles,490216
non_nested_compare,initial calculation,7,,,3956816926.0,cycles,612770
non_nested_compare,initial calculation,7,,,4878466820.0,cycles,735324
non_nested_compare,initial calculation,7,,,6413094281.0,cycles,857878
non_nested_compare,initial calculation,7,,,12453757726.0,cycles,980432
non_nested_compare,initial calculation,7,,,12346004411.0,cycles,1102986
non_nested_compare,initial calculation,7,,,21606325842.0,cycles,1225540
non_nested_compare,initial calculation,7,,,24239505634.0,cycles,1348094
non_nested_compare,initial calculation,7,,,26896658877.0,cycles,1470648
non_nested_compare,initial calculation,7,,,29581930471.0,cycles,1593202
non_nested_compare,initial calculation,7,,,32091291748.0,cycles,1715756
non_nested_compare,initial calculation,7,,,34817269709.0,cycles,1838310
non_nested_compare,initial calculation,7,,,37362142011.0,cycles,1960864
non_nested_compare,initial calculation,7,,,40012017501.0,cycles,2083418
non_nested_compare,initial calculation,7,,,42531949579.0,cycles,2205972
non_nested_compare,initial calculation,7,,,45060271150.0,cycles,2328526
non_nested_compare,initial calculation,7,,,47921638827.0,cycles,2451080
non_nested_compare,initial calculation,7,,,50474598424.0,cycles,2573634
non_nested_compare,initial calculation,7,,,53006973540.0,cycles,2696188
non_nested_compare,initial calculation,7,,,55559490878.0,cycles,2818742
non_nested_compare,initial calculation,7,,,58174543990.0,cycles,2941296
non_nested_compare,initial calculation,7,,,60810372561.0,cycles,3063850
non_nested_compare,initial calculation,7,,,63225898247.0,cycles,3186404
non_nested_compare,initial calculation,7,,,66098153496.0,cycles,3308958
non_nested_compare,initial calculation,7,,,68617100433.0,cycles,3431512
non_nested_compare,initial calculation,7,,,71209203607.0,cycles,3554066
non_nested_compare,initial calculation,7,,,73695678881.0,cycles,3676620
non_nested_compare,initial calculation,7,,,76243588279.0,cycles,3799174
non_nested_compare,initial calculation,7,,,78934603782.0,cycles,3921728
non_nested_compare,initial calculation,7,,,81403504615.0,cycles,4044282
non_nested_compare,initial calculation,7,,,84242612738.0,cycles,4166836
non_nested_compare,initial calculation,7,,,86609268764.0,cycles,4289390
non_nested_compare,initial calculation,7,,,89077084408.0,cycles,4411944
non_nested_compare,initial calculation,7,,,91584142955.0,cycles,4534498
non_nested_compare,initial calculation,7,,,94473371339.0,cycles,4657052
non_nested_compare,initial calculation,7,,,96814882141.0,cycles,4779606
non_nested_compare,initial calculation,7,,,99472138948.0,cycles,4902160
non_nested_compare,initial calculation,7,,,102130987823.0,cycles,5024714
non_nested_compare,initial calculation,7,,,104599445127.0,cycles,5147268
non_nested_compare,initial calculation,7,,,106983272204.0,cycles,5269822
non_nested_compare,initial calculation,7,,,109282475749.0,cycles,5392376
non_nested_compare,initial calculation,7,,,112480987170.0,cycles,5514930
non_nested_compare,initial calculation,7,,,114907430894.0,cycles,5637484
non_nested_compare,initial calculation,7,,,117760198891.0,cycles,5760038
non_nested_compare,initial calculation,7,,,119764240268.0,cycles,5882592
non_nested_compare,initial calculation,7,,,122624974445.0,cycles,6005146
non_nested_compare,initial calculation,7,,,125114918048.0,cycles,6127700
non_nested_compare,initial calculation,7,,,127347304293.0,cycles,6250254
non_nested_compare,initial calculation,7,,,130226001106.0,cycles,6372808
non_nested_compare,initial calculation,7,,,132278882647.0,cycles,6495362
non_nested_compare,initial calculation,7,,,134678673581.0,cycles,6617916
non_nested_compare,initial calculation,7,,,137925390735.0,cycles,6740470
non_nested_compare,initial calculation,7,,,140306077770.0,cycles,6863024
non_nested_compare,initial calculation,7,,,143126262480.0,cycles,6985578
non_nested_compare,initial calculation,7,,,145625817436.0,cycles,7108132
non_nested_compare,initial calculation,7,,,148035937765.0,cycles,7230686
non_nested_compare,initial calculation,7,,,150610552959.0,cycles,7353240
non_nested_compare,initial calculation,7,,,153589019945.0,cycles,7475794
non_nested_compare,initial calculation,7,,,155960018955.0,cycles,7598348
non_nested_compare,initial calculation,7,,,158523354227.0,cycles,7720902
non_nested_compare,initial calculation,7,,,160876948860.0,cycles,7843456
non_nested_compare,initial calculation,7,,,166785917872.0,cycles,7966010
non_nested_compare,initial calculation,7,,,166399966166.0,cycles,8088564
non_nested_compare,initial calculation,7,,,167823871207.0,cycles,8211118
non_nested_compare,initial calculation,7,,,165358307719.0,cycles,8333672
non_nested_compare,initial calculation,7,,,173976188689.0,cycles,8456226
non_nested_compare,initial calculation,7,,,165833807418.0,cycles,8578780
non_nested_compare,initial calculation,7,,,173486122176.0,cycles,8701334
non_nested_compare,initial calculation,7,,,166903422403.0,cycles,8823888
non_nested_compare,initial calculation,7,,,173203484754.0,cycles,8946442
non_nested_compare,initial calculation,7,,,181043807049.0,cycles,9068996
non_nested_compare,initial calculation,7,,,173976694532.0,cycles,9191550
non_nested_compare,initial calculation,7,,,180739260426.0,cycles,9314104
non_nested_compare,initial calculation,7,,,188455787975.0,cycles,9436658
non_nested_compare,initial calculation,7,,,181109498680.0,cycles,9559212
non_nested_compare,initial calculation,7,,,199609664234.0,cycles,9681766
non_nested_compare,initial calculation,7,,,195955609004.0,cycles,9804320
non_nested_compare,initial calculation,7,,,186465448883.0,cycles,9926874
non_nested_compare,initial calculation,7,,,207640094190.0,cycles,10049428
non_nested_compare,initial calculation,7,,,198454226593.0,cycles,10171982
non_nested_compare,initial calculation,7,,,193482555933.0,cycles,10294536
