group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,initial calculation,19,,,991867529.0,cycles,12
non_nested_compare,initial calculation,19,,,2116762230.0,cycles,24
non_nested_compare,initial calculation,19,,,3194826993.0,cycles,36
non_nested_compare,initial calculation,19,,,4383017227.0,cycles,48
non_nested_compare,initial calculation,19,,,5349502670.0,cycles,60
non_nested_compare,initial calculation,19,,,6599345787.0,cycles,72
non_nested_compare,initial calculation,19,,,7694224961.0,cycles,84
non_nested_compare,initial calculation,19,,,8698112006.0,cycles,96
non_nested_compare,initial calculation,19,,,10060442486.0,cycles,108
non_nested_compare,initial calculation,19,,,11257815766.0,cycles,120
non_nested_compare,initial calculation,19,,,12404971073.0,cycles,132
non_nested_compare,initial calculation,19,,,13488320083.0,cycles,144
non_nested_compare,initial calculation,19,,,14602671663.0,cycles,156
non_nested_compare,initial calculation,19,,,15893461231.0,cycles,168
non_nested_compare,initial calculation,19,,,17324136570.0,cycles,180
non_nested_compare,initial calculation,19,,,18657275701.0,cycles,192
non_nested_compare,initial calculation,19,,,19964055615.0,cycles,204
non_nested_compare,initial calculation,19,,,21049470682.0,cycles,216
non_nested_compare,initial calculation,19,,,22451811844.0,cycles,228
non_nested_compare,initial calculation,19,,,23843774214.0,cycles,240
non_nested_compare,initial calculation,19,,,25474250141.0,cycles,252
non_nested_compare,initial calculation,19,,,26481934906.0,cycles,264
non_nested_compare,initial calculation,19,,,28073215413.0,cycles,276
non_nested_compare,initial calculation,19,,,29186715729.0,cycles,288
non_nested_compare,initial calculation,19,,,30691812046.0,cycles,300
non_nested_compare,initial calculation,19,,,31540009993.0,cycles,312
non_nested_compare,initial calculation,19,,,33201435657.0,cycles,324
non_nested_compare,initial calculation,19,,,34744120398.0,cycles,336
non_nested_compare,initial calculation,19,,,35948476842.0,cycles,348
non_nested_compare,initial calculation,19,,,37253521208.0,cycles,360
non_nested_compare,initial calculation,19,,,38930331911.0,cycles,372
non_nested_compare,initial calculation,19,,,40383165664.0,cycles,384
non_nested_compare,initial calculation,19,,,41424846667.0,cycles,396
non_nested_compare,initial calculation,19,,,43227244325.0,cycles,408
non_nested_compare,initial calculation,19,,,44465366060.0,cycles,420
non_nested_compare,initial calculation,19,,,45502455997.0,cycles,432
non_nested_compare,initial calculation,19,,,46744681280.0,cycles,444
non_nested_compare,initial calculation,19,,,47738650084.0,cycles,456
non_nested_compare,initial calculation,19,,,48826589649.0,cycles,468
non_nested_compare,initial calculation,19,,,50431134985.0,cycles,480
non_nested_compare,initial calculation,19,,,51593017370.0,cycles,492
non_nested_compare,initial calculation,19,,,52586204923.0,cycles,504
non_nested_compare,initial calculation,19,,,54135903863.0,cycles,516
non_nested_compare,initial calculation,19,,,55749971756.0,cycles,528
non_nested_compare,initial calculation,19,,,57332542982.0,cycles,540
non_nested_compare,initial calculation,19,,,58094361892.0,cycles,552
non_nested_compare,initial calculation,19,,,59203579030.0,cycles,564
non_nested_compare,initial calculation,19,,,62586571597.0,cycles,576
non_nested_compare,initial calculation,19,,,74823375429.0,cycles,588
non_nested_compare,initial calculation,19,,,91103246750.0,cycles,600
non_nested_compare,initial calculation,19,,,69600645683.0,cycles,612
non_nested_compare,initial calculation,19,,,61912616320.0,cycles,624
non_nested_compare,initial calculation,19,,,62021237345.0,cycles,636
non_nested_compare,initial calculation,19,,,63991214275.0,cycles,648
non_nested_compare,initial calculation,19,,,64482771191.0,cycles,660
non_nested_compare,initial calculation,19,,,66130146671.0,cycles,672
non_nested_compare,initial calculation,19,,,67995811374.0,cycles,684
non_nested_compare,initial calculation,19,,,69938010503.0,cycles,696
non_nested_compare,initial calculation,19,,,72125087793.0,cycles,708
non_nested_compare,initial calculation,19,,,73045194820.0,cycles,720
non_nested_compare,initial calculation,19,,,71057414621.0,cycles,732
non_nested_compare,initial calculation,19,,,72017319886.0,cycles,744
non_nested_compare,initial calculation,19,,,73236678275.0,cycles,756
non_nested_compare,initial calculation,19,,,73860612563.0,cycles,768
non_nested_compare,initial calculation,19,,,73484048358.0,cycles,780
non_nested_compare,initial calculation,19,,,74346578417.0,cycles,792
non_nested_compare,initial calculation,19,,,74545257732.0,cycles,804
non_nested_compare,initial calculation,19,,,74724927236.0,cycles,816
non_nested_compare,initial calculation,19,,,75027903461.0,cycles,828
non_nested_compare,initial calculation,19,,,74419037858.0,cycles,840
non_nested_compare,initial calculation,19,,,74135330264.0,cycles,852
non_nested_compare,initial calculation,19,,,75052947563.0,cycles,864
non_nested_compare,initial calculation,19,,,78425678643.0,cycles,876
non_nested_compare,initial calculation,19,,,80876087653.0,cycles,888
non_nested_compare,initial calculation,19,,,81434125255.0,cycles,900
non_nested_compare,initial calculation,19,,,82641174978.0,cycles,912
non_nested_compare,initial calculation,19,,,84102888823.0,cycles,924
non_nested_compare,initial calculation,19,,,85725914084.0,cycles,936
non_nested_compare,initial calculation,19,,,85288521904.0,cycles,948
non_nested_compare,initial calculation,19,,,86953360329.0,cycles,960
non_nested_compare,initial calculation,19,,,87953261097.0,cycles,972
non_nested_compare,initial calculation,19,,,89138569491.0,cycles,984
non_nested_compare,initial calculation,19,,,90482505841.0,cycles,996
non_nested_compare,initial calculation,19,,,89803513236.0,cycles,1008
non_nested_compare,initial calculation,19,,,93490561621.0,cycles,1020
non_nested_compare,initial calculation,19,,,96567905318.0,cycles,1032
non_nested_compare,initial calculation,19,,,98990758900.0,cycles,1044
non_nested_compare,initial calculation,19,,,101052724538.0,cycles,1056
non_nested_compare,initial calculation,19,,,103422767134.0,cycles,1068
non_nested_compare,initial calculation,19,,,105316394709.0,cycles,1080
non_nested_compare,initial calculation,19,,,107257181720.0,cycles,1092
non_nested_compare,initial calculation,19,,,108841370034.0,cycles,1104
non_nested_compare,initial calculation,19,,,110429212476.0,cycles,1116
non_nested_compare,initial calculation,19,,,111879593997.0,cycles,1128
non_nested_compare,initial calculation,19,,,114100719826.0,cycles,1140
non_nested_compare,initial calculation,19,,,115570364693.0,cycles,1152
non_nested_compare,initial calculation,19,,,117377181183.0,cycles,1164
