group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,modified from scratch,8,,,667010894.0,cycles,55179
non_nested_compare,modified from scratch,8,,,1337104117.0,cycles,110358
non_nested_compare,modified from scratch,8,,,2078386297.0,cycles,165537
non_nested_compare,modified from scratch,8,,,2774504497.0,cycles,220716
non_nested_compare,modified from scratch,8,,,3876422621.0,cycles,275895
non_nested_compare,modified from scratch,8,,,5265009253.0,cycles,331074
non_nested_compare,modified from scratch,8,,,6703994186.0,cycles,386253
non_nested_compare,modified from scratch,8,,,8467885334.0,cycles,441432
non_nested_compare,modified from scratch,8,,,9510044249.0,cycles,496611
non_nested_compare,modified from scratch,8,,,10570752859.0,cycles,551790
non_nested_compare,modified from scratch,8,,,11505496989.0,cycles,606969
non_nested_compare,modified from scratch,8,,,12915231137.0,cycles,662148
non_nested_compare,modified from scratch,8,,,13607371990.0,cycles,717327
non_nested_compare,modified from scratch,8,,,14514871737.0,cycles,772506
non_nested_compare,modified from scratch,8,,,16602397732.0,cycles,827685
non_nested_compare,modified from scratch,8,,,16765587903.0,cycles,882864
non_nested_compare,modified from scratch,8,,,17629030451.0,cycles,938043
non_nested_compare,modified from scratch,8,,,19064189577.0,cycles,993222
non_nested_compare,modified from scratch,8,,,19839274101.0,cycles,1048401
non_nested_compare,modified from scratch,8,,,20956566374.0,cycles,1103580
non_nested_compare,modified from scratch,8,,,22299389853.0,cycles,1158759
non_nested_compare,modified from scratch,8,,,40119703937.0,cycles,1213938
non_nested_compare,modified from scratch,8,,,41891727986.0,cycles,1269117
non_nested_compare,modified from scratch,8,,,43824513907.0,cycles,1324296
non_nested_compare,modified from scratch,8,,,45973570718.0,cycles,1379475
non_nested_compare,modified from scratch,8,,,47668438122.0,cycles,1434654
non_nested_compare,modified from scratch,8,,,50135523242.0,cycles,1489833
non_nested_compare,modified from scratch,8,,,51623209553.0,cycles,1545012
non_nested_compare,modified from scratch,8,,,53549519832.0,cycles,1600191
non_nested_compare,modified from scratch,8,,,55564393765.0,cycles,1655370
non_nested_compare,modified from scratch,8,,,57580453228.0,cycles,1710549
non_nested_compare,modified from scratch,8,,,59462575646.0,cycles,1765728
non_nested_compare,modified from scratch,8,,,61749129885.0,cycles,1820907
non_nested_compare,modified from scratch,8,,,63333860356.0,cycles,1876086
non_nested_compare,modified from scratch,8,,,65433185440.0,cycles,1931265
non_nested_compare,modified from scratch,8,,,67287122239.0,cycles,1986444
non_nested_compare,modified from scratch,8,,,69506233637.0,cycles,2041623
non_nested_compare,modified from scratch,8,,,71306134767.0,cycles,2096802
non_nested_compare,modified from scratch,8,,,73358880624.0,cycles,2151981
non_nested_compare,modified from scratch,8,,,75051163859.0,cycles,2207160
non_nested_compare,modified from scratch,8,,,77287753270.0,cycles,2262339
non_nested_compare,modified from scratch,8,,,79237441108.0,cycles,2317518
non_nested_compare,modified from scratch,8,,,80984578877.0,cycles,2372697
non_nested_compare,modified from scratch,8,,,83187771120.0,cycles,2427876
non_nested_compare,modified from scratch,8,,,85157487485.0,cycles,2483055
non_nested_compare,modified from scratch,8,,,86981138877.0,cycles,2538234
non_nested_compare,modified from scratch,8,,,89037298647.0,cycles,2593413
non_nested_compare,modified from scratch,8,,,90898980797.0,cycles,2648592
non_nested_compare,modified from scratch,8,,,92823817822.0,cycles,2703771
non_nested_compare,modified from scratch,8,,,94950562212.0,cycles,2758950
non_nested_compare,modified from scratch,8,,,97346051108.0,cycles,2814129
non_nested_compare,modified from scratch,8,,,99222630635.0,cycles,2869308
non_nested_compare,modified from scratch,8,,,100851832671.0,cycles,2924487
non_nested_compare,modified from scratch,8,,,102855626066.0,cycles,2979666
non_nested_compare,modified from scratch,8,,,104842201768.0,cycles,3034845
non_nested_compare,modified from scratch,8,,,106876956594.0,cycles,3090024
non_nested_compare,modified from scratch,8,,,108712918165.0,cycles,3145203
non_nested_compare,modified from scratch,8,,,110679464667.0,cycles,3200382
non_nested_compare,modified from scratch,8,,,112712030792.0,cycles,3255561
non_nested_compare,modified from scratch,8,,,115069446699.0,cycles,3310740
non_nested_compare,modified from scratch,8,,,116600468821.0,cycles,3365919
non_nested_compare,modified from scratch,8,,,118289483154.0,cycles,3421098
non_nested_compare,modified from scratch,8,,,120471248616.0,cycles,3476277
non_nested_compare,modified from scratch,8,,,122286032994.0,cycles,3531456
non_nested_compare,modified from scratch,8,,,124152447349.0,cycles,3586635
non_nested_compare,modified from scratch,8,,,126311223596.0,cycles,3641814
non_nested_compare,modified from scratch,8,,,128926016435.0,cycles,3696993
non_nested_compare,modified from scratch,8,,,130824605622.0,cycles,3752172
non_nested_compare,modified from scratch,8,,,132293412351.0,cycles,3807351
non_nested_compare,modified from scratch,8,,,134264643117.0,cycles,3862530
non_nested_compare,modified from scratch,8,,,136294137827.0,cycles,3917709
non_nested_compare,modified from scratch,8,,,138323146295.0,cycles,3972888
non_nested_compare,modified from scratch,8,,,140229816966.0,cycles,4028067
non_nested_compare,modified from scratch,8,,,141915666036.0,cycles,4083246
non_nested_compare,modified from scratch,8,,,144323701307.0,cycles,4138425
non_nested_compare,modified from scratch,8,,,145701552252.0,cycles,4193604
non_nested_compare,modified from scratch,8,,,148031287602.0,cycles,4248783
non_nested_compare,modified from scratch,8,,,150210970494.0,cycles,4303962
non_nested_compare,modified from scratch,8,,,152323850591.0,cycles,4359141
non_nested_compare,modified from scratch,8,,,154491688888.0,cycles,4414320
