group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,modified from scratch,9,,,758915472.0,cycles,28874
non_nested_compare,modified from scratch,9,,,1515854792.0,cycles,57748
non_nested_compare,modified from scratch,9,,,2318836748.0,cycles,86622
non_nested_compare,modified from scratch,9,,,3137503003.0,cycles,115496
non_nested_compare,modified from scratch,9,,,4202801953.0,cycles,144370
non_nested_compare,modified from scratch,9,,,5843871833.0,cycles,173244
non_nested_compare,modified from scratch,9,,,7463052255.0,cycles,202118
non_nested_compare,modified from scratch,9,,,9219148771.0,cycles,230992
non_nested_compare,modified from scratch,9,,,10796212684.0,cycles,259866
non_nested_compare,modified from scratch,9,,,12301380195.0,cycles,288740
non_nested_compare,modified from scratch,9,,,13585609085.0,cycles,317614
non_nested_compare,modified from scratch,9,,,14952927249.0,cycles,346488
non_nested_compare,modified from scratch,9,,,15993901052.0,cycles,375362
non_nested_compare,modified from scratch,9,,,17157919788.0,cycles,404236
non_nested_compare,modified from scratch,9,,,18031641491.0,cycles,433110
non_nested_compare,modified from scratch,9,,,19708874358.0,cycles,461984
non_nested_compare,modified from scratch,9,,,20965574620.0,cycles,490858
non_nested_compare,modified from scratch,9,,,22222626120.0,cycles,519732
non_nested_compare,modified from scratch,9,,,23507162619.0,cycles,548606
non_nested_compare,modified from scratch,9,,,24685832005.0,cycles,577480
non_nested_compare,modified from scratch,9,,,26020309232.0,cycles,606354
non_nested_compare,modified from scratch,9,,,27301037677.0,cycles,635228
non_nested_compare,modified from scratch,9,,,28441122278.0,cycles,664102
non_nested_compare,modified from scratch,9,,,29783039315.0,cycles,692976
non_nested_compare,modified from scratch,9,,,31086154778.0,cycles,721850
non_nested_compare,modified from scratch,9,,,32014876533.0,cycles,750724
non_nested_compare,modified from scratch,9,,,33272104206.0,cycles,779598
non_nested_compare,modified from scratch,9,,,34501451478.0,cycles,808472
non_nested_compare,modified from scratch,9,,,35805891829.0,cycles,837346
non_nested_compare,modified from scratch,9,,,37028588333.0,cycles,866220
non_nested_compare,modified from scratch,9,,,38257761040.0,cycles,895094
non_nested_compare,modified from scratch,9,,,39079813683.0,cycles,923968
non_nested_compare,modified from scratch,9,,,40140297308.0,cycles,952842
non_nested_compare,modified from scratch,9,,,41916602751.0,cycles,981716
non_nested_compare,modified from scratch,9,,,43355184612.0,cycles,1010590
non_nested_compare,modified from scratch,9,,,44329797125.0,cycles,1039464
non_nested_compare,modified from scratch,9,,,45702718318.0,cycles,1068338
non_nested_compare,modified from scratch,9,,,47108861101.0,cycles,1097212
non_nested_compare,modified from scratch,9,,,48171930258.0,cycles,1126086
non_nested_compare,modified from scratch,9,,,48924245550.0,cycles,1154960
non_nested_compare,modified from scratch,9,,,85420019206.0,cycles,1183834
non_nested_compare,modified from scratch,9,,,87602023079.0,cycles,1212708
non_nested_compare,modified from scratch,9,,,89890347481.0,cycles,1241582
non_nested_compare,modified from scratch,9,,,92124343078.0,cycles,1270456
non_nested_compare,modified from scratch,9,,,94237991526.0,cycles,1299330
non_nested_compare,modified from scratch,9,,,96458866182.0,cycles,1328204
non_nested_compare,modified from scratch,9,,,98505682036.0,cycles,1357078
non_nested_compare,modified from scratch,9,,,100874435228.0,cycles,1385952
non_nested_compare,modified from scratch,9,,,102983604444.0,cycles,1414826
non_nested_compare,modified from scratch,9,,,105364882424.0,cycles,1443700
non_nested_compare,modified from scratch,9,,,107329662044.0,cycles,1472574
non_nested_compare,modified from scratch,9,,,114132273285.0,cycles,1501448
non_nested_compare,modified from scratch,9,,,115420297488.0,cycles,1530322
non_nested_compare,modified from scratch,9,,,114510445464.0,cycles,1559196
non_nested_compare,modified from scratch,9,,,116714070523.0,cycles,1588070
non_nested_compare,modified from scratch,9,,,118640129059.0,cycles,1616944
non_nested_compare,modified from scratch,9,,,120711155177.0,cycles,1645818
non_nested_compare,modified from scratch,9,,,123044782194.0,cycles,1674692
non_nested_compare,modified from scratch,9,,,125058554680.0,cycles,1703566
non_nested_compare,modified from scratch,9,,,127342178563.0,cycles,1732440
non_nested_compare,modified from scratch,9,,,129692228708.0,cycles,1761314
non_nested_compare,modified from scratch,9,,,132019293566.0,cycles,1790188
non_nested_compare,modified from scratch,9,,,133639055171.0,cycles,1819062
non_nested_compare,modified from scratch,9,,,135857691779.0,cycles,1847936
non_nested_compare,modified from scratch,9,,,138131535401.0,cycles,1876810
non_nested_compare,modified from scratch,9,,,140295224523.0,cycles,1905684
non_nested_compare,modified from scratch,9,,,142852487402.0,cycles,1934558
non_nested_compare,modified from scratch,9,,,146212355909.0,cycles,1963432
non_nested_compare,modified from scratch,9,,,151098820530.0,cycles,1992306
non_nested_compare,modified from scratch,9,,,149122592661.0,cycles,2021180
non_nested_compare,modified from scratch,9,,,151167576088.0,cycles,2050054
non_nested_compare,modified from scratch,9,,,153701904044.0,cycles,2078928
non_nested_compare,modified from scratch,9,,,156011097325.0,cycles,2107802
non_nested_compare,modified from scratch,9,,,157910925683.0,cycles,2136676
non_nested_compare,modified from scratch,9,,,160264083390.0,cycles,2165550
non_nested_compare,modified from scratch,9,,,162325473396.0,cycles,2194424
non_nested_compare,modified from scratch,9,,,164324298777.0,cycles,2223298
non_nested_compare,modified from scratch,9,,,166709350749.0,cycles,2252172
non_nested_compare,modified from scratch,9,,,168821143256.0,cycles,2281046
non_nested_compare,modified from scratch,9,,,171203698192.0,cycles,2309920
non_nested_compare,modified from scratch,9,,,173035003868.0,cycles,2338794
non_nested_compare,modified from scratch,9,,,175627472990.0,cycles,2367668
non_nested_compare,modified from scratch,9,,,177732278406.0,cycles,2396542
non_nested_compare,modified from scratch,9,,,179343134448.0,cycles,2425416
non_nested_compare,modified from scratch,9,,,181800276284.0,cycles,2454290
non_nested_compare,modified from scratch,9,,,183860800729.0,cycles,2483164
non_nested_compare,modified from scratch,9,,,186536584034.0,cycles,2512038
non_nested_compare,modified from scratch,9,,,189059297522.0,cycles,2540912
non_nested_compare,modified from scratch,9,,,190629619151.0,cycles,2569786
non_nested_compare,modified from scratch,9,,,193205343146.0,cycles,2598660
non_nested_compare,modified from scratch,9,,,195169608194.0,cycles,2627534
non_nested_compare,modified from scratch,9,,,197373458239.0,cycles,2656408
non_nested_compare,modified from scratch,9,,,199404427839.0,cycles,2685282
non_nested_compare,modified from scratch,9,,,201050125442.0,cycles,2714156
non_nested_compare,modified from scratch,9,,,203781312133.0,cycles,2743030
non_nested_compare,modified from scratch,9,,,205957652865.0,cycles,2771904
non_nested_compare,modified from scratch,9,,,208529302185.0,cycles,2800778
non_nested_compare,modified from scratch,9,,,210304979671.0,cycles,2829652
non_nested_compare,modified from scratch,9,,,212055453205.0,cycles,2858526
non_nested_compare,modified from scratch,9,,,214555497122.0,cycles,2887400
