group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,incremental calc,8,,,463629113.0,cycles,69383
non_nested_compare,incremental calc,8,,,917006336.0,cycles,138766
non_nested_compare,incremental calc,8,,,1471816114.0,cycles,208149
non_nested_compare,incremental calc,8,,,2083906731.0,cycles,277532
non_nested_compare,incremental calc,8,,,3139891409.0,cycles,346915
non_nested_compare,incremental calc,8,,,4369177175.0,cycles,416298
non_nested_compare,incremental calc,8,,,5520748871.0,cycles,485681
non_nested_compare,incremental calc,8,,,6505010282.0,cycles,555064
non_nested_compare,incremental calc,8,,,7380923878.0,cycles,624447
non_nested_compare,incremental calc,8,,,8224283751.0,cycles,693830
non_nested_compare,incremental calc,8,,,9163099487.0,cycles,763213
non_nested_compare,incremental calc,8,,,9802346125.0,cycles,832596
non_nested_compare,incremental calc,8,,,10633570122.0,cycles,901979
non_nested_compare,incremental calc,8,,,11386249657.0,cycles,971362
non_nested_compare,incremental calc,8,,,12140994054.0,cycles,1040745
non_nested_compare,incremental calc,8,,,13010244383.0,cycles,1110128
non_nested_compare,incremental calc,8,,,36640278281.0,cycles,1179511
non_nested_compare,incremental calc,8,,,38985457581.0,cycles,1248894
non_nested_compare,incremental calc,8,,,41336865435.0,cycles,1318277
non_nested_compare,incremental calc,8,,,43678592986.0,cycles,1387660
non_nested_compare,incremental calc,8,,,46042878234.0,cycles,1457043
non_nested_compare,incremental calc,8,,,48456467630.0,cycles,1526426
non_nested_compare,incremental calc,8,,,50976413264.0,cycles,1595809
non_nested_compare,incremental calc,8,,,53071414912.0,cycles,1665192
non_nested_compare,incremental calc,8,,,55545113092.0,cycles,1734575
non_nested_compare,incremental calc,8,,,57787702157.0,cycles,1803958
non_nested_compare,incremental calc,8,,,60233987285.0,cycles,1873341
non_nested_compare,incremental calc,8,,,62938385123.0,cycles,1942724
non_nested_compare,incremental calc,8,,,64979714155.0,cycles,2012107
non_nested_compare,incremental calc,8,,,67804344482.0,cycles,2081490
non_nested_compare,incremental calc,8,,,69791547584.0,cycles,2150873
non_nested_compare,incremental calc,8,,,72400534348.0,cycles,2220256
non_nested_compare,incremental calc,8,,,74495613586.0,cycles,2289639
non_nested_compare,incremental calc,8,,,77300580160.0,cycles,2359022
non_nested_compare,incremental calc,8,,,79415859191.0,cycles,2428405
non_nested_compare,incremental calc,8,,,82035375410.0,cycles,2497788
