group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,initial calculation,8,,,753965281.0,cycles,61768
non_nested_compare,initial calculation,8,,,1479189314.0,cycles,123536
non_nested_compare,initial calculation,8,,,2193576597.0,cycles,185304
non_nested_compare,initial calculation,8,,,2916893928.0,cycles,247072
non_nested_compare,initial calculation,8,,,3689016886.0,cycles,308840
non_nested_compare,initial calculation,8,,,4562336339.0,cycles,370608
non_nested_compare,initial calculation,8,,,5509945337.0,cycles,432376
non_nested_compare,initial calculation,8,,,6712251730.0,cycles,494144
non_nested_compare,initial calculation,8,,,8301895350.0,cycles,555912
non_nested_compare,initial calculation,8,,,9862901388.0,cycles,617680
non_nested_compare,initial calculation,8,,,10899601208.0,cycles,679448
non_nested_compare,initial calculation,8,,,11911583656.0,cycles,741216
non_nested_compare,initial calculation,8,,,12950362519.0,cycles,802984
non_nested_compare,initial calculation,8,,,14069026225.0,cycles,864752
non_nested_compare,initial calculation,8,,,14984400064.0,cycles,926520
non_nested_compare,initial calculation,8,,,16041232254.0,cycles,988288
non_nested_compare,initial calculation,8,,,16833177374.0,cycles,1050056
non_nested_compare,initial calculation,8,,,17959177143.0,cycles,1111824
non_nested_compare,initial calculation,8,,,31598288017.0,cycles,1173592
non_nested_compare,initial calculation,8,,,33426033751.0,cycles,1235360
non_nested_compare,initial calculation,8,,,35411743849.0,cycles,1297128
non_nested_compare,initial calculation,8,,,37280817624.0,cycles,1358896
non_nested_compare,initial calculation,8,,,39227649140.0,cycles,1420664
non_nested_compare,initial calculation,8,,,41182852026.0,cycles,1482432
non_nested_compare,initial calculation,8,,,43086314139.0,cycles,1544200
non_nested_compare,initial calculation,8,,,44990036424.0,cycles,1605968
non_nested_compare,initial calculation,8,,,46826825665.0,cycles,1667736
non_nested_compare,initial calculation,8,,,48604585253.0,cycles,1729504
non_nested_compare,initial calculation,8,,,50493871783.0,cycles,1791272
non_nested_compare,initial calculation,8,,,52383513973.0,cycles,1853040
non_nested_compare,initial calculation,8,,,54265375958.0,cycles,1914808
non_nested_compare,initial calculation,8,,,56155011929.0,cycles,1976576
non_nested_compare,initial calculation,8,,,57964333300.0,cycles,2038344
non_nested_compare,initial calculation,8,,,59821484164.0,cycles,2100112
non_nested_compare,initial calculation,8,,,61854050896.0,cycles,2161880
non_nested_compare,initial calculation,8,,,63609217476.0,cycles,2223648
non_nested_compare,initial calculation,8,,,65364567975.0,cycles,2285416
non_nested_compare,initial calculation,8,,,67405174110.0,cycles,2347184
non_nested_compare,initial calculation,8,,,69197425490.0,cycles,2408952
non_nested_compare,initial calculation,8,,,71157034730.0,cycles,2470720
non_nested_compare,initial calculation,8,,,73100125762.0,cycles,2532488
non_nested_compare,initial calculation,8,,,74814232168.0,cycles,2594256
non_nested_compare,initial calculation,8,,,76833573286.0,cycles,2656024
non_nested_compare,initial calculation,8,,,78837309492.0,cycles,2717792
non_nested_compare,initial calculation,8,,,105263300834.0,cycles,2779560
non_nested_compare,initial calculation,8,,,118481680680.0,cycles,2841328
non_nested_compare,initial calculation,8,,,118210745303.0,cycles,2903096
non_nested_compare,initial calculation,8,,,120604337671.0,cycles,2964864
non_nested_compare,initial calculation,8,,,120191117958.0,cycles,3026632
non_nested_compare,initial calculation,8,,,128725955503.0,cycles,3088400
non_nested_compare,initial calculation,8,,,128711637781.0,cycles,3150168
non_nested_compare,initial calculation,8,,,135143396332.0,cycles,3211936
non_nested_compare,initial calculation,8,,,132856335304.0,cycles,3273704
non_nested_compare,initial calculation,8,,,133714449520.0,cycles,3335472
non_nested_compare,initial calculation,8,,,139115085272.0,cycles,3397240
non_nested_compare,initial calculation,8,,,139656635077.0,cycles,3459008
non_nested_compare,initial calculation,8,,,143034956245.0,cycles,3520776
non_nested_compare,initial calculation,8,,,145861195278.0,cycles,3582544
non_nested_compare,initial calculation,8,,,148173618839.0,cycles,3644312
non_nested_compare,initial calculation,8,,,142127926392.0,cycles,3706080
non_nested_compare,initial calculation,8,,,149544948228.0,cycles,3767848
non_nested_compare,initial calculation,8,,,154775754976.0,cycles,3829616
non_nested_compare,initial calculation,8,,,165065404828.0,cycles,3891384
non_nested_compare,initial calculation,8,,,160674224097.0,cycles,3953152
non_nested_compare,initial calculation,8,,,164382612579.0,cycles,4014920
non_nested_compare,initial calculation,8,,,166992086627.0,cycles,4076688
non_nested_compare,initial calculation,8,,,169288513510.0,cycles,4138456
non_nested_compare,initial calculation,8,,,171044778166.0,cycles,4200224
non_nested_compare,initial calculation,8,,,178666431897.0,cycles,4261992
non_nested_compare,initial calculation,8,,,178065619217.0,cycles,4323760
non_nested_compare,initial calculation,8,,,182675313976.0,cycles,4385528
non_nested_compare,initial calculation,8,,,185034044250.0,cycles,4447296
non_nested_compare,initial calculation,8,,,185745852962.0,cycles,4509064
non_nested_compare,initial calculation,8,,,189322552410.0,cycles,4570832
non_nested_compare,initial calculation,8,,,193531409751.0,cycles,4632600
non_nested_compare,initial calculation,8,,,194155494381.0,cycles,4694368
non_nested_compare,initial calculation,8,,,195468853103.0,cycles,4756136
non_nested_compare,initial calculation,8,,,200921489192.0,cycles,4817904
non_nested_compare,initial calculation,8,,,199942068553.0,cycles,4879672
non_nested_compare,initial calculation,8,,,200754188944.0,cycles,4941440
non_nested_compare,initial calculation,8,,,201948697321.0,cycles,5003208
non_nested_compare,initial calculation,8,,,211567281728.0,cycles,5064976
non_nested_compare,initial calculation,8,,,213895109533.0,cycles,5126744
non_nested_compare,initial calculation,8,,,216539289021.0,cycles,5188512
non_nested_compare,initial calculation,8,,,211596783506.0,cycles,5250280
non_nested_compare,initial calculation,8,,,210761801668.0,cycles,5312048
non_nested_compare,initial calculation,8,,,198281760615.0,cycles,5373816
non_nested_compare,initial calculation,8,,,197261753067.0,cycles,5435584
non_nested_compare,initial calculation,8,,,192003147120.0,cycles,5497352
non_nested_compare,initial calculation,8,,,195377000501.0,cycles,5559120
non_nested_compare,initial calculation,8,,,197122204553.0,cycles,5620888
non_nested_compare,initial calculation,8,,,199828670462.0,cycles,5682656
non_nested_compare,initial calculation,8,,,201612077156.0,cycles,5744424
non_nested_compare,initial calculation,8,,,204603835058.0,cycles,5806192
non_nested_compare,initial calculation,8,,,206681926989.0,cycles,5867960
non_nested_compare,initial calculation,8,,,208775484727.0,cycles,5929728
non_nested_compare,initial calculation,8,,,211476663686.0,cycles,5991496
non_nested_compare,initial calculation,8,,,213743516297.0,cycles,6053264
non_nested_compare,initial calculation,8,,,215699572228.0,cycles,6115032
non_nested_compare,initial calculation,8,,,217145726402.0,cycles,6176800
