group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,initial calculation,17,,,1026823503.0,cycles,55
non_nested_compare,initial calculation,17,,,1960329616.0,cycles,110
non_nested_compare,initial calculation,17,,,3006343481.0,cycles,165
non_nested_compare,initial calculation,17,,,3872101153.0,cycles,220
non_nested_compare,initial calculation,17,,,4795821710.0,cycles,275
non_nested_compare,initial calculation,17,,,7080077514.0,cycles,330
non_nested_compare,initial calculation,17,,,7442116417.0,cycles,385
non_nested_compare,initial calculation,17,,,8063867742.0,cycles,440
non_nested_compare,initial calculation,17,,,9006910612.0,cycles,495
non_nested_compare,initial calculation,17,,,10039423432.0,cycles,550
non_nested_compare,initial calculation,17,,,10944897422.0,cycles,605
non_nested_compare,initial calculation,17,,,12015082114.0,cycles,660
non_nested_compare,initial calculation,17,,,13705277729.0,cycles,715
non_nested_compare,initial calculation,17,,,14455318099.0,cycles,770
non_nested_compare,initial calculation,17,,,15076086708.0,cycles,825
non_nested_compare,initial calculation,17,,,17689268140.0,cycles,880
non_nested_compare,initial calculation,17,,,17635883129.0,cycles,935
non_nested_compare,initial calculation,17,,,19478219077.0,cycles,990
non_nested_compare,initial calculation,17,,,23064740953.0,cycles,1045
non_nested_compare,initial calculation,17,,,25879564827.0,cycles,1100
non_nested_compare,initial calculation,17,,,29216964808.0,cycles,1155
non_nested_compare,initial calculation,17,,,31720823479.0,cycles,1210
non_nested_compare,initial calculation,17,,,34328962754.0,cycles,1265
non_nested_compare,initial calculation,17,,,37378254229.0,cycles,1320
non_nested_compare,initial calculation,17,,,40164254504.0,cycles,1375
non_nested_compare,initial calculation,17,,,43483149594.0,cycles,1430
non_nested_compare,initial calculation,17,,,46289388078.0,cycles,1485
non_nested_compare,initial calculation,17,,,49539699450.0,cycles,1540
non_nested_compare,initial calculation,17,,,52642783778.0,cycles,1595
non_nested_compare,initial calculation,17,,,55959110480.0,cycles,1650
non_nested_compare,initial calculation,17,,,58840951215.0,cycles,1705
non_nested_compare,initial calculation,17,,,61816389138.0,cycles,1760
non_nested_compare,initial calculation,17,,,64819861968.0,cycles,1815
non_nested_compare,initial calculation,17,,,67488772500.0,cycles,1870
non_nested_compare,initial calculation,17,,,70718174760.0,cycles,1925
non_nested_compare,initial calculation,17,,,73467218349.0,cycles,1980
non_nested_compare,initial calculation,17,,,65505057088.0,cycles,2035
non_nested_compare,initial calculation,17,,,68273519988.0,cycles,2090
non_nested_compare,initial calculation,17,,,70932472077.0,cycles,2145
non_nested_compare,initial calculation,17,,,73685188915.0,cycles,2200
non_nested_compare,initial calculation,17,,,76058246100.0,cycles,2255
non_nested_compare,initial calculation,17,,,81316381900.0,cycles,2310
non_nested_compare,initial calculation,17,,,89419270292.0,cycles,2365
non_nested_compare,initial calculation,17,,,86144193681.0,cycles,2420
non_nested_compare,initial calculation,17,,,90664665099.0,cycles,2475
non_nested_compare,initial calculation,17,,,91995038324.0,cycles,2530
non_nested_compare,initial calculation,17,,,94199598822.0,cycles,2585
non_nested_compare,initial calculation,17,,,96652631222.0,cycles,2640
non_nested_compare,initial calculation,17,,,100559983145.0,cycles,2695
non_nested_compare,initial calculation,17,,,104197491372.0,cycles,2750
non_nested_compare,initial calculation,17,,,106575041096.0,cycles,2805
non_nested_compare,initial calculation,17,,,109284675369.0,cycles,2860
non_nested_compare,initial calculation,17,,,111926366876.0,cycles,2915
non_nested_compare,initial calculation,17,,,118140747774.0,cycles,2970
non_nested_compare,initial calculation,17,,,110366026375.0,cycles,3025
non_nested_compare,initial calculation,17,,,114373514847.0,cycles,3080
non_nested_compare,initial calculation,17,,,116793836938.0,cycles,3135
non_nested_compare,initial calculation,17,,,123454874104.0,cycles,3190
non_nested_compare,initial calculation,17,,,120794919471.0,cycles,3245
non_nested_compare,initial calculation,17,,,122582697756.0,cycles,3300
non_nested_compare,initial calculation,17,,,132198887202.0,cycles,3355
non_nested_compare,initial calculation,17,,,128215139385.0,cycles,3410
non_nested_compare,initial calculation,17,,,132372334272.0,cycles,3465
non_nested_compare,initial calculation,17,,,134767121217.0,cycles,3520
non_nested_compare,initial calculation,17,,,136439788796.0,cycles,3575
non_nested_compare,initial calculation,17,,,139843932325.0,cycles,3630
non_nested_compare,initial calculation,17,,,143926234107.0,cycles,3685
non_nested_compare,initial calculation,17,,,147041748470.0,cycles,3740
non_nested_compare,initial calculation,17,,,149988029624.0,cycles,3795
non_nested_compare,initial calculation,17,,,152955219534.0,cycles,3850
non_nested_compare,initial calculation,17,,,157606377860.0,cycles,3905
non_nested_compare,initial calculation,17,,,160817958338.0,cycles,3960
non_nested_compare,initial calculation,17,,,146359016097.0,cycles,4015
