group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,incremental calc,9,,,488928471.0,cycles,35862
non_nested_compare,incremental calc,9,,,986506745.0,cycles,71724
non_nested_compare,incremental calc,9,,,1497550011.0,cycles,107586
non_nested_compare,incremental calc,9,,,2071503421.0,cycles,143448
non_nested_compare,incremental calc,9,,,3021204546.0,cycles,179310
non_nested_compare,incremental calc,9,,,4042361264.0,cycles,215172
non_nested_compare,incremental calc,9,,,5231689036.0,cycles,251034
non_nested_compare,incremental calc,9,,,6133252164.0,cycles,286896
non_nested_compare,incremental calc,9,,,6976032427.0,cycles,322758
non_nested_compare,incremental calc,9,,,7726941013.0,cycles,358620
non_nested_compare,incremental calc,9,,,8539413784.0,cycles,394482
non_nested_compare,incremental calc,9,,,9241059506.0,cycles,430344
non_nested_compare,incremental calc,9,,,10215419631.0,cycles,466206
non_nested_compare,incremental calc,9,,,10565203213.0,cycles,502068
non_nested_compare,incremental calc,9,,,11332119036.0,cycles,537930
non_nested_compare,incremental calc,9,,,12117376210.0,cycles,573792
non_nested_compare,incremental calc,9,,,12852803958.0,cycles,609654
non_nested_compare,incremental calc,9,,,13650891526.0,cycles,645516
non_nested_compare,incremental calc,9,,,14402665159.0,cycles,681378
non_nested_compare,incremental calc,9,,,15350233190.0,cycles,717240
non_nested_compare,incremental calc,9,,,15804204467.0,cycles,753102
non_nested_compare,incremental calc,9,,,16630686046.0,cycles,788964
non_nested_compare,incremental calc,9,,,17387033213.0,cycles,824826
non_nested_compare,incremental calc,9,,,18068842928.0,cycles,860688
non_nested_compare,incremental calc,9,,,18941664680.0,cycles,896550
non_nested_compare,incremental calc,9,,,19441347309.0,cycles,932412
non_nested_compare,incremental calc,9,,,20223058515.0,cycles,968274
non_nested_compare,incremental calc,9,,,20929661650.0,cycles,1004136
non_nested_compare,incremental calc,9,,,21774636085.0,cycles,1039998
non_nested_compare,incremental calc,9,,,22506714084.0,cycles,1075860
non_nested_compare,incremental calc,9,,,23216290027.0,cycles,1111722
non_nested_compare,incremental calc,9,,,23965573498.0,cycles,1147584
non_nested_compare,incremental calc,9,,,74529715027.0,cycles,1183446
non_nested_compare,incremental calc,9,,,77066173608.0,cycles,1219308
non_nested_compare,incremental calc,9,,,79425978088.0,cycles,1255170
non_nested_compare,incremental calc,9,,,81901017956.0,cycles,1291032
non_nested_compare,incremental calc,9,,,84264069197.0,cycles,1326894
non_nested_compare,incremental calc,9,,,86671532576.0,cycles,1362756
non_nested_compare,incremental calc,9,,,91835922480.0,cycles,1398618
non_nested_compare,incremental calc,9,,,92396151224.0,cycles,1434480
non_nested_compare,incremental calc,9,,,93955569628.0,cycles,1470342
non_nested_compare,incremental calc,9,,,96283486999.0,cycles,1506204
non_nested_compare,incremental calc,9,,,98636940857.0,cycles,1542066
non_nested_compare,incremental calc,9,,,101236513992.0,cycles,1577928
non_nested_compare,incremental calc,9,,,103699391061.0,cycles,1613790
non_nested_compare,incremental calc,9,,,106033944582.0,cycles,1649652
non_nested_compare,incremental calc,9,,,108125635016.0,cycles,1685514
non_nested_compare,incremental calc,9,,,110791117133.0,cycles,1721376
non_nested_compare,incremental calc,9,,,113300988185.0,cycles,1757238
non_nested_compare,incremental calc,9,,,115664496973.0,cycles,1793100
