group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,initial calculation,18,,,40950992553.0,cycles,840
non_nested_compare,initial calculation,18,,,41783588116.0,cycles,861
non_nested_compare,initial calculation,18,,,42095228704.0,cycles,882
non_nested_compare,initial calculation,18,,,44225476107.0,cycles,903
non_nested_compare,initial calculation,18,,,45366539950.0,cycles,924
non_nested_compare,initial calculation,18,,,46247107367.0,cycles,945
non_nested_compare,initial calculation,18,,,47116140326.0,cycles,966
non_nested_compare,initial calculation,18,,,48587260300.0,cycles,987
non_nested_compare,initial calculation,18,,,46226782851.0,cycles,1008
non_nested_compare,initial calculation,18,,,48359407779.0,cycles,1029
non_nested_compare,initial calculation,18,,,51059606046.0,cycles,1050
non_nested_compare,initial calculation,18,,,53760810133.0,cycles,1071
non_nested_compare,initial calculation,18,,,55803124507.0,cycles,1092
non_nested_compare,initial calculation,18,,,57919243661.0,cycles,1113
non_nested_compare,initial calculation,18,,,60666380137.0,cycles,1134
non_nested_compare,initial calculation,18,,,63291913233.0,cycles,1155
non_nested_compare,initial calculation,18,,,65297104171.0,cycles,1176
non_nested_compare,initial calculation,18,,,67702900258.0,cycles,1197
non_nested_compare,initial calculation,18,,,70041680812.0,cycles,1218
non_nested_compare,initial calculation,18,,,72289616093.0,cycles,1239
non_nested_compare,initial calculation,18,,,74635037972.0,cycles,1260
non_nested_compare,initial calculation,18,,,76849645444.0,cycles,1281
non_nested_compare,initial calculation,18,,,79042799469.0,cycles,1302
non_nested_compare,initial calculation,18,,,80865253921.0,cycles,1323
non_nested_compare,initial calculation,18,,,82855764980.0,cycles,1344
non_nested_compare,initial calculation,18,,,84978914059.0,cycles,1365
non_nested_compare,initial calculation,18,,,86967001078.0,cycles,1386
non_nested_compare,initial calculation,18,,,89085238007.0,cycles,1407
non_nested_compare,initial calculation,18,,,91806437746.0,cycles,1428
non_nested_compare,initial calculation,18,,,93313412470.0,cycles,1449
non_nested_compare,initial calculation,18,,,95142757159.0,cycles,1470
non_nested_compare,initial calculation,18,,,96245824091.0,cycles,1491
non_nested_compare,initial calculation,18,,,98553677606.0,cycles,1512
non_nested_compare,initial calculation,18,,,100221236222.0,cycles,1533
non_nested_compare,initial calculation,18,,,101591423426.0,cycles,1554
non_nested_compare,initial calculation,18,,,103400035756.0,cycles,1575
non_nested_compare,initial calculation,18,,,105172297851.0,cycles,1596
non_nested_compare,initial calculation,18,,,107082566330.0,cycles,1617
non_nested_compare,initial calculation,18,,,118484840358.0,cycles,1638
non_nested_compare,initial calculation,18,,,116655859063.0,cycles,1659
non_nested_compare,initial calculation,18,,,118271924026.0,cycles,1680
non_nested_compare,initial calculation,18,,,118366555334.0,cycles,1701
non_nested_compare,initial calculation,18,,,117297905507.0,cycles,1722
non_nested_compare,initial calculation,18,,,118275175171.0,cycles,1743
non_nested_compare,initial calculation,18,,,130443039712.0,cycles,1764
non_nested_compare,initial calculation,18,,,133236756286.0,cycles,1785
non_nested_compare,initial calculation,18,,,132154810258.0,cycles,1806
non_nested_compare,initial calculation,18,,,134027003671.0,cycles,1827
non_nested_compare,initial calculation,18,,,137037163896.0,cycles,1848
non_nested_compare,initial calculation,18,,,136072638394.0,cycles,1869
non_nested_compare,initial calculation,18,,,136371462820.0,cycles,1890
non_nested_compare,initial calculation,18,,,135826158394.0,cycles,1911
non_nested_compare,initial calculation,18,,,133820684340.0,cycles,1932
non_nested_compare,initial calculation,18,,,135122517814.0,cycles,1953
non_nested_compare,initial calculation,18,,,148234760970.0,cycles,1974
non_nested_compare,initial calculation,18,,,142653874974.0,cycles,1995
non_nested_compare,initial calculation,18,,,134323172874.0,cycles,2016
non_nested_compare,initial calculation,18,,,143817369687.0,cycles,2037
non_nested_compare,initial calculation,18,,,146941280167.0,cycles,2058
non_nested_compare,initial calculation,18,,,149168044463.0,cycles,2079
non_nested_compare,initial calculation,18,,,151219374562.0,cycles,2100
