group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,initial calculation,15,,,758002239.0,cycles,345
non_nested_compare,initial calculation,15,,,1562542746.0,cycles,690
non_nested_compare,initial calculation,15,,,2444396084.0,cycles,1035
non_nested_compare,initial calculation,15,,,3548230368.0,cycles,1380
non_nested_compare,initial calculation,15,,,4483346612.0,cycles,1725
non_nested_compare,initial calculation,15,,,6536460365.0,cycles,2070
non_nested_compare,initial calculation,15,,,7693210958.0,cycles,2415
non_nested_compare,initial calculation,15,,,8835761004.0,cycles,2760
non_nested_compare,initial calculation,15,,,11431845656.0,cycles,3105
non_nested_compare,initial calculation,15,,,12800854036.0,cycles,3450
non_nested_compare,initial calculation,15,,,14639150253.0,cycles,3795
non_nested_compare,initial calculation,15,,,16736855302.0,cycles,4140
non_nested_compare,initial calculation,15,,,18698395197.0,cycles,4485
non_nested_compare,initial calculation,15,,,20665726759.0,cycles,4830
non_nested_compare,initial calculation,15,,,22759215363.0,cycles,5175
non_nested_compare,initial calculation,15,,,26753498692.0,cycles,5520
non_nested_compare,initial calculation,15,,,29300737284.0,cycles,5865
non_nested_compare,initial calculation,15,,,31608836748.0,cycles,6210
non_nested_compare,initial calculation,15,,,34908328692.0,cycles,6555
non_nested_compare,initial calculation,15,,,39052758312.0,cycles,6900
non_nested_compare,initial calculation,15,,,41154159145.0,cycles,7245
non_nested_compare,initial calculation,15,,,45601692533.0,cycles,7590
non_nested_compare,initial calculation,15,,,49366282452.0,cycles,7935
non_nested_compare,initial calculation,15,,,50849693695.0,cycles,8280
non_nested_compare,initial calculation,15,,,55212575605.0,cycles,8625
non_nested_compare,initial calculation,15,,,59173065735.0,cycles,8970
non_nested_compare,initial calculation,15,,,61197626556.0,cycles,9315
non_nested_compare,initial calculation,15,,,66031996058.0,cycles,9660
non_nested_compare,initial calculation,15,,,67397313276.0,cycles,10005
non_nested_compare,initial calculation,15,,,72136149562.0,cycles,10350
non_nested_compare,initial calculation,15,,,76681905138.0,cycles,10695
non_nested_compare,initial calculation,15,,,77908842416.0,cycles,11040
non_nested_compare,initial calculation,15,,,81772897227.0,cycles,11385
non_nested_compare,initial calculation,15,,,85961902126.0,cycles,11730
non_nested_compare,initial calculation,15,,,86750270758.0,cycles,12075
non_nested_compare,initial calculation,15,,,91363748597.0,cycles,12420
non_nested_compare,initial calculation,15,,,95153928739.0,cycles,12765
non_nested_compare,initial calculation,15,,,96183087470.0,cycles,13110
non_nested_compare,initial calculation,15,,,100966320999.0,cycles,13455
non_nested_compare,initial calculation,15,,,105136794037.0,cycles,13800
non_nested_compare,initial calculation,15,,,107114867836.0,cycles,14145
non_nested_compare,initial calculation,15,,,111383095174.0,cycles,14490
non_nested_compare,initial calculation,15,,,114733864752.0,cycles,14835
non_nested_compare,initial calculation,15,,,115109185649.0,cycles,15180
non_nested_compare,initial calculation,15,,,120497480243.0,cycles,15525
non_nested_compare,initial calculation,15,,,125107501330.0,cycles,15870
non_nested_compare,initial calculation,15,,,126192465499.0,cycles,16215
non_nested_compare,initial calculation,15,,,131919413989.0,cycles,16560
non_nested_compare,initial calculation,15,,,136701194075.0,cycles,16905
non_nested_compare,initial calculation,15,,,137649264935.0,cycles,17250
non_nested_compare,initial calculation,15,,,142682573291.0,cycles,17595
non_nested_compare,initial calculation,15,,,149033422069.0,cycles,17940
non_nested_compare,initial calculation,15,,,47491893204.0,cycles,18285
non_nested_compare,initial calculation,15,,,48363912329.0,cycles,18630
non_nested_compare,initial calculation,15,,,49185377486.0,cycles,18975
non_nested_compare,initial calculation,15,,,50195952635.0,cycles,19320
non_nested_compare,initial calculation,15,,,51109039197.0,cycles,19665
non_nested_compare,initial calculation,15,,,52174289612.0,cycles,20010
non_nested_compare,initial calculation,15,,,53059691656.0,cycles,20355
non_nested_compare,initial calculation,15,,,54031454762.0,cycles,20700
non_nested_compare,initial calculation,15,,,54574068350.0,cycles,21045
non_nested_compare,initial calculation,15,,,55712238109.0,cycles,21390
non_nested_compare,initial calculation,15,,,56442639733.0,cycles,21735
non_nested_compare,initial calculation,15,,,57486209063.0,cycles,22080
non_nested_compare,initial calculation,15,,,58317342363.0,cycles,22425
non_nested_compare,initial calculation,15,,,59083525559.0,cycles,22770
non_nested_compare,initial calculation,15,,,59883346424.0,cycles,23115
non_nested_compare,initial calculation,15,,,60931570154.0,cycles,23460
non_nested_compare,initial calculation,15,,,61761100038.0,cycles,23805
non_nested_compare,initial calculation,15,,,62933508650.0,cycles,24150
non_nested_compare,initial calculation,15,,,63714950466.0,cycles,24495
non_nested_compare,initial calculation,15,,,64753391492.0,cycles,24840
non_nested_compare,initial calculation,15,,,65546121843.0,cycles,25185
non_nested_compare,initial calculation,15,,,66271928626.0,cycles,25530
non_nested_compare,initial calculation,15,,,67353275326.0,cycles,25875
non_nested_compare,initial calculation,15,,,68281842748.0,cycles,26220
non_nested_compare,initial calculation,15,,,69018938239.0,cycles,26565
non_nested_compare,initial calculation,15,,,70463030458.0,cycles,26910
non_nested_compare,initial calculation,15,,,70790908554.0,cycles,27255
non_nested_compare,initial calculation,15,,,71637663723.0,cycles,27600
non_nested_compare,initial calculation,15,,,72595731863.0,cycles,27945
non_nested_compare,initial calculation,15,,,73357100034.0,cycles,28290
non_nested_compare,initial calculation,15,,,74299282374.0,cycles,28635
non_nested_compare,initial calculation,15,,,75114757109.0,cycles,28980
non_nested_compare,initial calculation,15,,,76179986248.0,cycles,29325
non_nested_compare,initial calculation,15,,,76990111941.0,cycles,29670
non_nested_compare,initial calculation,15,,,77890153105.0,cycles,30015
non_nested_compare,initial calculation,15,,,78656427488.0,cycles,30360
non_nested_compare,initial calculation,15,,,79720885187.0,cycles,30705
non_nested_compare,initial calculation,15,,,80776509967.0,cycles,31050
non_nested_compare,initial calculation,15,,,81432209929.0,cycles,31395
non_nested_compare,initial calculation,15,,,82436067427.0,cycles,31740
non_nested_compare,initial calculation,15,,,83392643466.0,cycles,32085
non_nested_compare,initial calculation,15,,,83987195382.0,cycles,32430
non_nested_compare,initial calculation,15,,,85007756282.0,cycles,32775
non_nested_compare,initial calculation,15,,,86066244660.0,cycles,33120
non_nested_compare,initial calculation,15,,,86887507650.0,cycles,33465
non_nested_compare,initial calculation,15,,,87784104265.0,cycles,33810
non_nested_compare,initial calculation,15,,,88670735341.0,cycles,34155
non_nested_compare,initial calculation,15,,,89629384415.0,cycles,34500
