group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,incremental calc,14,,,679488054.0,cycles,1162
non_nested_compare,incremental calc,14,,,1489721712.0,cycles,2324
non_nested_compare,incremental calc,14,,,2432715477.0,cycles,3486
non_nested_compare,incremental calc,14,,,3281379778.0,cycles,4648
non_nested_compare,incremental calc,14,,,5408145866.0,cycles,5810
non_nested_compare,incremental calc,14,,,8323652462.0,cycles,6972
non_nested_compare,incremental calc,14,,,11632231052.0,cycles,8134
non_nested_compare,incremental calc,14,,,14718227356.0,cycles,9296
non_nested_compare,incremental calc,14,,,16984448583.0,cycles,10458
non_nested_compare,incremental calc,14,,,20059881549.0,cycles,11620
non_nested_compare,incremental calc,14,,,22695579410.0,cycles,12782
non_nested_compare,incremental calc,14,,,25144365360.0,cycles,13944
non_nested_compare,incremental calc,14,,,26967257782.0,cycles,15106
non_nested_compare,incremental calc,14,,,29439592617.0,cycles,16268
non_nested_compare,incremental calc,14,,,31931843545.0,cycles,17430
non_nested_compare,incremental calc,14,,,9929887356.0,cycles,18592
non_nested_compare,incremental calc,14,,,10604433654.0,cycles,19754
non_nested_compare,incremental calc,14,,,11087742493.0,cycles,20916
non_nested_compare,incremental calc,14,,,11660682815.0,cycles,22078
non_nested_compare,incremental calc,14,,,12347795142.0,cycles,23240
non_nested_compare,incremental calc,14,,,12833213070.0,cycles,24402
non_nested_compare,incremental calc,14,,,13477793988.0,cycles,25564
non_nested_compare,incremental calc,14,,,14042380312.0,cycles,26726
non_nested_compare,incremental calc,14,,,14516978617.0,cycles,27888
non_nested_compare,incremental calc,14,,,15152297291.0,cycles,29050
non_nested_compare,incremental calc,14,,,15739216398.0,cycles,30212
non_nested_compare,incremental calc,14,,,16449710505.0,cycles,31374
non_nested_compare,incremental calc,14,,,16972544822.0,cycles,32536
non_nested_compare,incremental calc,14,,,17548344989.0,cycles,33698
non_nested_compare,incremental calc,14,,,18232510833.0,cycles,34860
non_nested_compare,incremental calc,14,,,18972053088.0,cycles,36022
